timestamp,roll,pitch,yaw
1582297690856726,2.40661,-0.255585,-1.69502
1582297690879722,2.40613,-0.256113,-1.69504
1582297690901757,2.40808,-0.256435,-1.69475
1582297690922588,2.40873,-0.256963,-1.69462
1582297690939730,2.40729,-0.257966,-1.69461
1582297690961640,2.40516,-0.258853,-1.69488
1582297690983474,2.40398,-0.258888,-1.69462
1582297690999599,2.40348,-0.25867,-1.69462
1582297691022342,2.40309,-0.258484,-1.69522
1582297691043415,2.40196,-0.258475,-1.6958
1582297691059182,2.39982,-0.258356,-1.69633
1582297691082184,2.39693,-0.258516,-1.69661
1582297691103271,2.39633,-0.25822,-1.69688
1582297691119262,2.3966,-0.257882,-1.69752
1582297691141962,2.39632,-0.25768,-1.69808
1582297691163098,2.39552,-0.257681,-1.69856
1582297691179859,2.39519,-0.257834,-1.69885
1582297691201807,2.39524,-0.257742,-1.69885
1582297691222947,2.39524,-0.257742,-1.69885
1582297691239753,2.39525,-0.257906,-1.69881
1582297691261690,2.39519,-0.257834,-1.69885
1582297691283583,2.39493,-0.258222,-1.69905
1582297691299821,2.39475,-0.258848,-1.69916
1582297691321676,2.39577,-0.259704,-1.69902
1582297691343816,2.39803,-0.260023,-1.69861
1582297691359554,2.3999,-0.260683,-1.69846
1582297691388495,2.40138,-0.261693,-1.69814
1582297691405452,2.40204,-0.262384,-1.69796
1582297691419218,2.40202,-0.262901,-1.69784
1582297691442158,2.40262,-0.263256,-1.69798
1582297691464098,2.40308,-0.263397,-1.69822
1582297691479058,2.40272,-0.263384,-1.69855
1582297691502272,2.40201,-0.26362,-1.69893
1582297691524001,2.40141,-0.263742,-1.69931
1582297691539162,2.40052,-0.263768,-1.6996
1582297691562121,2.40161,-0.263329,-1.69999
1582297691584785,2.40234,-0.262983,-1.70026
1582297691598747,2.40198,-0.262709,-1.70067
1582297691621686,2.40126,-0.262529,-1.70095
1582297691644622,2.4008,-0.262378,-1.70114
1582297691658581,2.40003,-0.261969,-1.70128
1582297691681811,2.39964,-0.261785,-1.70188
1582297691704461,2.39921,-0.261536,-1.7023
1582297691718560,2.39895,-0.26108,-1.70272
1582297691742362,2.39838,-0.260792,-1.70276
1582297691764303,2.39818,-0.260672,-1.70286
1582297691779264,2.39779,-0.260594,-1.70301
1582297691802355,2.39779,-0.260594,-1.70301
1582297691824137,2.39772,-0.260522,-1.70305
1582297691845276,2.39675,-0.26042,-1.70297
1582297691862083,2.39671,-0.260249,-1.70325
1582297691884169,2.39671,-0.260249,-1.70325
1582297691907918,2.39671,-0.260249,-1.70325
1582297691908914,2.39697,-0.260181,-1.70318
1582297691927907,2.3969,-0.260206,-1.7032
1582297691950284,2.39639,-0.260156,-1.70296
1582297691967805,2.39645,-0.260065,-1.70296
1582297691988094,2.39639,-0.260156,-1.70296
1582297692010020,2.39615,-0.260067,-1.70284
1582297692027601,2.3961,-0.260158,-1.70284
1582297692047870,2.39504,-0.259978,-1.70303
1582297692073256,2.39475,-0.259621,-1.70321
1582297692086435,2.39404,-0.259025,-1.7034
1582297692107583,2.39404,-0.259025,-1.7034
1582297692130404,2.39404,-0.259025,-1.7034
1582297692146282,2.39434,-0.258798,-1.70335
1582297692167760,2.39434,-0.258798,-1.70335
1582297692190169,2.39434,-0.258798,-1.70335
1582297692206178,2.39463,-0.258893,-1.70344
1582297692227203,2.39464,-0.259057,-1.7034
1582297692250275,2.39391,-0.258977,-1.70345
1582297692266599,2.3937,-0.25876,-1.70358
1582297692287909,2.3937,-0.25876,-1.70358
1582297692310064,2.3937,-0.25876,-1.70358
1582297692328143,2.39364,-0.258785,-1.70359
1582297692350368,2.3937,-0.25876,-1.70358
1582297692369925,2.3937,-0.25876,-1.70358
1582297692388199,2.39313,-0.258728,-1.70378
1582297692407828,2.39307,-0.258819,-1.70378
1582297692429940,2.39313,-0.258728,-1.70378
1582297692447469,2.39302,-0.258686,-1.70361
1582297692467610,2.3929,-0.258705,-1.70365
1582297692490358,2.39223,-0.258699,-1.70367
1582297692507749,2.39179,-0.258714,-1.70381
1582297692527458,2.39179,-0.258714,-1.70381
1582297692550634,2.39172,-0.258642,-1.70386
1582297692568145,2.39161,-0.2586,-1.70368
1582297692587562,2.39147,-0.258352,-1.70423
1582297692610271,2.39177,-0.258021,-1.70464
1582297692627992,2.39177,-0.258021,-1.70464
1582297692647463,2.39071,-0.257939,-1.70481
1582297692670087,2.38973,-0.257996,-1.70491
1582297692688278,2.38973,-0.257996,-1.70491
1582297692707772,2.3903,-0.258021,-1.70514
1582297692729884,2.38997,-0.258079,-1.70546
1582297692747862,2.38952,-0.258192,-1.70557
1582297692767657,2.38919,-0.258025,-1.70573
1582297692789802,2.38913,-0.258117,-1.70573
1582297692807992,2.38913,-0.258117,-1.70573
1582297692827658,2.38829,-0.257797,-1.7061
1582297692850448,2.38747,-0.257581,-1.70622
1582297692872552,2.38659,-0.257615,-1.70652
1582297692887762,2.38574,-0.257393,-1.70687
1582297692910639,2.3844,-0.257281,-1.70736
1582297692927851,2.38284,-0.257047,-1.70819
1582297692949126,2.38119,-0.256773,-1.70905
1582297692970287,2.37927,-0.256536,-1.71022
1582297692988168,2.37566,-0.255966,-1.71187
1582297693008965,2.37175,-0.25521,-1.71434
1582297693030113,2.36588,-0.253857,-1.71794
1582297693047867,2.35737,-0.252061,-1.72204
1582297693069029,2.3481,-0.249252,-1.7275
1582297693089966,2.34062,-0.245475,-1.73331
1582297693107721,2.33486,-0.242052,-1.73886
1582297693128683,2.33059,-0.238433,-1.74437
1582297693149750,2.32633,-0.23543,-1.7502
1582297693167541,2.32188,-0.232774,-1.75628
1582297693188514,2.3177,-0.230426,-1.76221
1582297693210428,2.31425,-0.228984,-1.7678
1582297693227536,2.31289,-0.227672,-1.77266
1582297693250325,2.31362,-0.227058,-1.77706
1582297693270267,2.31406,-0.227532,-1.7808
1582297693288222,2.31299,-0.228961,-1.78402
1582297693310161,2.31056,-0.230492,-1.78763
1582297693330172,2.31074,-0.231725,-1.79128
1582297693348060,2.31326,-0.23306,-1.79429
1582297693370022,2.31463,-0.235166,-1.79737
1582297693389999,2.31282,-0.237078,-1.79947
1582297693407899,2.31094,-0.238919,-1.8014
1582297693430692,2.31157,-0.240574,-1.80361
1582297693457766,2.31345,-0.242489,-1.80516
1582297693468215,2.31687,-0.245099,-1.8072
1582297693490681,2.31916,-0.24764,-1.80887
1582297693509854,2.32166,-0.250018,-1.81028
1582297693527590,2.32237,-0.252224,-1.81188
1582297693549910,2.32324,-0.254363,-1.81319
1582297693571675,2.32551,-0.256301,-1.8144
1582297693586628,2.32917,-0.257876,-1.81557
1582297693609363,2.33228,-0.259957,-1.81615
1582297693630363,2.33249,-0.261522,-1.81656
1582297693647258,2.33126,-0.262968,-1.81718
1582297693669207,2.3316,-0.264327,-1.81805
1582297693690311,2.33185,-0.265805,-1.81871
1582297693707100,2.33215,-0.266677,-1.81951
1582297693737081,2.33115,-0.26746,-1.82022
1582297693751072,2.33192,-0.267483,-1.82104
1582297693766980,2.33339,-0.267458,-1.82157
1582297693789886,2.3337,-0.267287,-1.82195
1582297693810864,2.33353,-0.267096,-1.82231
1582297693826781,2.33349,-0.267192,-1.82231
1582297693849720,2.33365,-0.266991,-1.823
1582297693870881,2.33518,-0.266525,-1.82385
1582297693886792,2.33698,-0.266124,-1.82433
1582297693909619,2.33766,-0.266143,-1.82402
1582297693930563,2.3366,-0.26595,-1.82314
1582297693946522,2.33608,-0.266008,-1.82241
1582297693969712,2.3354,-0.265459,-1.82216
1582297693990351,2.33547,-0.264388,-1.82171
1582297694014293,2.33502,-0.263322,-1.82103
1582297694029237,2.33429,-0.262605,-1.82062
1582297694050388,2.33371,-0.262442,-1.82022
1582297694067182,2.33256,-0.262122,-1.81965
1582297694089226,2.33142,-0.261336,-1.8185
1582297694111077,2.33127,-0.25999,-1.81777
1582297694127222,2.33137,-0.259533,-1.81739
1582297694148969,2.33103,-0.259568,-1.818
1582297694170929,2.33087,-0.25962,-1.81783
1582297694187029,2.32969,-0.259401,-1.81748
1582297694209754,2.32877,-0.259092,-1.81705
1582297694231995,2.32835,-0.258613,-1.81667
1582297694246654,2.32813,-0.258069,-1.81599
1582297694269657,2.32683,-0.257193,-1.81542
1582297694292532,2.32524,-0.256251,-1.81524
1582297694306506,2.32328,-0.255369,-1.81546
1582297694329718,2.32173,-0.254603,-1.81569
1582297694352372,2.32108,-0.253558,-1.81606
1582297694366698,2.32024,-0.253067,-1.81589
1582297694389278,2.31919,-0.253129,-1.81519
1582297694412272,2.3176,-0.253112,-1.81475
1582297694426177,2.31701,-0.252937,-1.81414
1582297694449389,2.3162,-0.252597,-1.81368
1582297694472111,2.31567,-0.251835,-1.81368
1582297694486060,2.31578,-0.250627,-1.81399
1582297694509247,2.31506,-0.249789,-1.81482
1582297694531935,2.31405,-0.249135,-1.81572
1582297694545858,2.31385,-0.248893,-1.81636
1582297694569798,2.31328,-0.248489,-1.81651
1582297694591737,2.31289,-0.248026,-1.8166
1582297694606704,2.31266,-0.247169,-1.81626
1582297694629651,2.31243,-0.246127,-1.81622
1582297694651675,2.31191,-0.244953,-1.81635
1582297694666531,2.31087,-0.243721,-1.81722
1582297694689641,2.30909,-0.243052,-1.81757
1582297694712409,2.30825,-0.242711,-1.81714
1582297694733552,2.30809,-0.240647,-1.81714
1582297694749567,2.30981,-0.238415,-1.81748
1582297694772308,2.30869,-0.238251,-1.81689
1582297694793397,2.3091,-0.237361,-1.8151
1582297694809554,2.30836,-0.235443,-1.81207
1582297694832151,2.30839,-0.231213,-1.80733
1582297694853236,2.30909,-0.224681,-1.79614
1582297694869182,2.3112,-0.215021,-1.7807
1582297694892316,2.31205,-0.205414,-1.76212
1582297694913061,2.29778,-0.2018,-1.73706
1582297694929827,2.27813,-0.201266,-1.69405
1582297694951774,2.26274,-0.194365,-1.64747
1582297694972772,2.24333,-0.185399,-1.60331
1582297694989008,2.2312,-0.172869,-1.55946
1582297695011615,2.22728,-0.158142,-1.51712
1582297695033550,2.22183,-0.144602,-1.4749
1582297695048511,2.21118,-0.130165,-1.43116
1582297695071670,2.19823,-0.118733,-1.38812
1582297695100602,2.1872,-0.110644,-1.34629
1582297695108414,2.18125,-0.10395,-1.30458
1582297695132287,2.17783,-0.097975,-1.26409
1582297695153422,2.17523,-0.0939711,-1.22716
1582297695183599,2.17295,-0.0924112,-1.1939
1582297695192126,2.17198,-0.0924413,-1.16209
1582297695214073,2.17227,-0.0933164,-1.1313
1582297695236064,2.1728,-0.0945702,-1.10225
1582297695252303,2.17715,-0.0964989,-1.07634
1582297695274911,2.18471,-0.0995218,-1.05317
1582297695289092,2.1953,-0.104371,-1.03254
1582297695311808,2.20593,-0.111761,-1.01399
1582297695334743,2.2205,-0.11728,-0.999068
1582297695355975,2.2325,-0.122767,-0.987557
1582297695371722,2.24389,-0.128927,-0.97881
1582297695401572,2.25328,-0.137236,-0.97235
1582297695415733,2.26187,-0.144792,-0.968978
1582297695431649,2.27328,-0.151072,-0.968914
1582297695454428,2.28151,-0.157805,-0.970546
1582297695475418,2.28448,-0.164147,-0.972813
1582297695492322,2.28817,-0.170138,-0.978258
1582297695514287,2.29662,-0.173745,-0.984937
1582297695529228,2.29918,-0.178382,-0.989485
1582297695552176,2.30558,-0.179073,-0.99164
1582297695574108,2.31177,-0.177333,-0.996653
1582297695595252,2.30898,-0.17647,-1.00367
1582297695612045,2.30667,-0.176191,-1.01151
1582297695634158,2.30926,-0.17807,-1.02039
1582297695655884,2.31135,-0.182529,-1.02974
1582297695678270,2.31443,-0.184928,-1.03822
1582297695694787,2.32132,-0.185294,-1.04916
1582297695715913,2.32614,-0.18666,-1.06143
1582297695731693,2.33274,-0.1904,-1.07211
1582297695754899,2.34426,-0.190648,-1.08369
1582297695776003,2.36306,-0.188728,-1.09503
1582297695792545,2.37845,-0.186721,-1.10587
1582297695814502,2.38187,-0.18563,-1.1124
1582297695835607,2.386,-0.18325,-1.1189
1582297695852357,2.38848,-0.181329,-1.1267
1582297695874432,2.3907,-0.1797,-1.13808
1582297695895412,2.38909,-0.177997,-1.14983
1582297695911471,2.38504,-0.176253,-1.15951
1582297695934180,2.38632,-0.173782,-1.1664
1582297695958091,2.38917,-0.171612,-1.17137
1582297695971235,2.39174,-0.168048,-1.17569
1582297695995029,2.39395,-0.165699,-1.18159
1582297696016035,2.39426,-0.165451,-1.18714
1582297696032114,2.39565,-0.165138,-1.19118
1582297696054816,2.39869,-0.165044,-1.19472
1582297696076273,2.40243,-0.16483,-1.19948
1582297696091719,2.40535,-0.1636,-1.20536
1582297696114716,2.4057,-0.162143,-1.21197
1582297696136684,2.40653,-0.161298,-1.21784
1582297696151621,2.40947,-0.160816,-1.22347
1582297696174500,2.41493,-0.158682,-1.23018
1582297696196863,2.42067,-0.157034,-1.23898
1582297696218617,2.42428,-0.155276,-1.24854
1582297696234344,2.42551,-0.153955,-1.2581
1582297696257287,2.42691,-0.153642,-1.26735
1582297696278392,2.42882,-0.154373,-1.27703
1582297696294470,2.43076,-0.154575,-1.28706
1582297696317177,2.43127,-0.154872,-1.29706
1582297696338290,2.43184,-0.156077,-1.30548
1582297696354217,2.43424,-0.157231,-1.31233
1582297696377014,2.43817,-0.158554,-1.31749
1582297696398187,2.4431,-0.15971,-1.32301
1582297696414853,2.44611,-0.160766,-1.32969
1582297696436799,2.44894,-0.16176,-1.33676
1582297696465940,2.45088,-0.162196,-1.34388
1582297696474698,2.45215,-0.162599,-1.35083
1582297696496642,2.45284,-0.164111,-1.35706
1582297696518053,2.45481,-0.166211,-1.36286
1582297696534581,2.45646,-0.168242,-1.36863
1582297696556896,2.45743,-0.17008,-1.37375
1582297696571485,2.45717,-0.171679,-1.37833
1582297696594571,2.45722,-0.173712,-1.38206
1582297696617314,2.45699,-0.175325,-1.3851
1582297696638385,2.45572,-0.177199,-1.38779
1582297696654213,2.4538,-0.179311,-1.38968
1582297696677154,2.4519,-0.180831,-1.39033
1582297696698096,2.45029,-0.18137,-1.38999
1582297696714119,2.44794,-0.181822,-1.38985
1582297696737038,2.44785,-0.182787,-1.39044
1582297696758021,2.44775,-0.183916,-1.391
1582297696773955,2.4474,-0.184467,-1.39111
1582297696797036,2.44416,-0.184359,-1.39027
1582297696818265,2.43949,-0.184147,-1.38787
1582297696834733,2.43289,-0.184288,-1.38263
1582297696856975,2.42371,-0.18426,-1.37715
1582297696877825,2.41716,-0.185207,-1.37326
1582297696895571,2.41385,-0.187543,-1.37083
1582297696916681,2.40699,-0.189799,-1.36905
1582297696938527,2.39661,-0.192209,-1.36747
1582297696945482,2.3865,-0.195285,-1.36494
1582297696961397,2.37866,-0.19889,-1.36226
1582297696989708,2.37553,-0.202343,-1.35956
1582297697005323,2.37589,-0.204195,-1.35605
1582297697021230,2.37346,-0.20619,-1.3512
1582297697042605,2.36886,-0.208603,-1.34564
1582297697076679,2.36316,-0.20902,-1.3396
1582297697081075,2.35805,-0.207368,-1.33364
1582297697104061,2.35447,-0.205253,-1.32768
1582297697125101,2.3512,-0.203968,-1.32136
1582297697140910,2.34878,-0.203097,-1.31456
1582297697162043,2.34657,-0.201602,-1.30745
1582297697185184,2.3437,-0.199454,-1.30073
1582297697200953,2.34102,-0.197709,-1.29508
1582297697222697,2.33833,-0.196281,-1.29018
1582297697244820,2.33617,-0.195114,-1.28574
1582297697259755,2.33553,-0.193815,-1.28138
1582297697282692,2.3346,-0.192312,-1.2775
1582297697305479,2.33244,-0.191482,-1.27471
1582297697320432,2.33122,-0.190465,-1.27264
1582297697352731,2.33152,-0.188506,-1.27107
1582297697365362,2.333,-0.186766,-1.27072
1582297697380276,2.33519,-0.186483,-1.27165
1582297697402377,2.33789,-0.18658,-1.27442
1582297697425249,2.34053,-0.18652,-1.27846
1582297697440123,2.34446,-0.186041,-1.28372
1582297697462206,2.34967,-0.185483,-1.29061
1582297697485150,2.35385,-0.185861,-1.29963
1582297697500212,2.35669,-0.186662,-1.31042
1582297697521946,2.36025,-0.186842,-1.32231
1582297697544989,2.36501,-0.186542,-1.3357
1582297697559956,2.37022,-0.186179,-1.35062
1582297697582790,2.37629,-0.18588,-1.36699
1582297697604853,2.38166,-0.185738,-1.38495
1582297697619811,2.38697,-0.185372,-1.40401
1582297697642726,2.39217,-0.185705,-1.42406
1582297697664740,2.39818,-0.185322,-1.44554
1582297697681463,2.40668,-0.184313,-1.46949
1582297697702749,2.41511,-0.1822,-1.49567
1582297697725359,2.42284,-0.180279,-1.52351
1582297697741304,2.42841,-0.17921,-1.55219
1582297697762525,2.43249,-0.178336,-1.58197
1582297697785387,2.43644,-0.176824,-1.6136
1582297697801427,2.43974,-0.174272,-1.64719
1582297697822320,2.44235,-0.171502,-1.68225
1582297697845262,2.44375,-0.169387,-1.71739
1582297697861213,2.44089,-0.16811,-1.75266
1582297697881973,2.43499,-0.167022,-1.78796
1582297697905285,2.4287,-0.165352,-1.82388
1582297697921216,2.42449,-0.163115,-1.85985
1582297697942766,2.42053,-0.161155,-1.8936
1582297697965141,2.41228,-0.16022,-1.9243
1582297697981660,2.39805,-0.160514,-1.95104
1582297698009798,2.38221,-0.162291,-1.97493
1582297698025544,2.36976,-0.165062,-1.99617
1582297698043171,2.36099,-0.16828,-2.01467
1582297698062592,2.34978,-0.172351,-2.03013
1582297698085450,2.33393,-0.179133,-2.04467
1582297698103079,2.31992,-0.189472,-2.05442
1582297698122533,2.30955,-0.199739,-2.06292
1582297698145274,2.30135,-0.211567,-2.07023
1582297698163178,2.29297,-0.222841,-2.07724
1582297698182266,2.26412,-0.220569,-2.09141
1582297698200083,2.2478,-0.195357,-2.09774
1582297698223017,2.25098,-0.18155,-2.09252
1582297698242414,2.22943,-0.177244,-2.09177
1582297698260636,2.20919,-0.174267,-2.09677
1582297698282855,2.20874,-0.169723,-2.09769
1582297698302323,2.20887,-0.17081,-2.09776
1582297698320313,2.21083,-0.173635,-2.095
1582297698342695,2.21978,-0.176145,-2.09041
1582297698362651,2.21991,-0.179277,-2.08734
1582297698380631,2.2208,-0.183139,-2.08461
1582297698402747,2.22785,-0.18583,-2.08113
1582297698422491,2.2344,-0.187395,-2.07879
1582297698440437,2.23598,-0.188161,-2.07638
1582297698463369,2.23326,-0.188998,-2.07506
1582297698482374,2.23143,-0.190008,-2.07441
1582297698500276,2.23151,-0.191414,-2.0747
1582297698522691,2.23102,-0.192078,-2.07573
1582297698542684,2.22836,-0.192172,-2.07666
1582297698559194,2.22647,-0.191856,-2.07743
1582297698582303,2.22467,-0.192608,-2.07803
1582297698603201,2.22437,-0.193836,-2.0787
1582297698619195,2.22524,-0.194112,-2.0788
1582297698642106,2.2265,-0.194407,-2.07974
1582297698662993,2.2266,-0.195687,-2.08037
1582297698679793,2.2273,-0.197109,-2.08048
1582297698701742,2.22906,-0.198184,-2.08074
1582297698722913,2.23058,-0.198897,-2.08131
1582297698739782,2.23158,-0.199272,-2.08187
1582297698761641,2.23281,-0.199915,-2.08214
1582297698783530,2.2344,-0.200928,-2.08257
1582297698799481,2.23504,-0.202111,-2.08315
1582297698821609,2.23617,-0.203113,-2.08368
1582297698843355,2.23685,-0.203793,-2.08407
1582297698859319,2.23752,-0.203854,-2.08441
1582297698882295,2.23829,-0.204112,-2.08519
1582297698904193,2.23878,-0.20479,-2.08606
1582297698919397,2.2394,-0.205418,-2.08651
1582297698942166,2.23943,-0.205568,-2.08644
1582297698964033,2.23847,-0.206147,-2.08641
1582297698979044,2.2374,-0.206378,-2.08601
1582297699008316,2.23717,-0.206638,-2.0858
1582297699024879,2.23723,-0.206689,-2.08575
1582297699039068,2.23714,-0.20683,-2.08578
1582297699061775,2.23636,-0.206878,-2.08579
1582297699084750,2.23539,-0.206838,-2.0857
1582297699098677,2.23547,-0.206667,-2.08599
1582297699122620,2.23547,-0.206667,-2.08599
1582297699144551,2.23544,-0.206766,-2.08597
1582297699158570,2.23468,-0.206595,-2.08575
1582297699181932,2.23376,-0.206514,-2.08562
1582297699204398,2.23351,-0.206624,-2.08548
1582297699218516,2.23357,-0.206675,-2.08543
1582297699242288,2.23351,-0.206624,-2.08548
1582297699264577,2.23199,-0.206622,-2.08552
1582297699279191,2.23072,-0.206511,-2.08569
1582297699302190,2.22976,-0.206498,-2.08586
1582297699324074,2.22929,-0.206711,-2.08561
1582297699339042,2.2293,-0.20699,-2.08519
1582297699362026,2.22954,-0.207262,-2.08433
1582297699384120,2.23016,-0.207372,-2.08318
1582297699398935,2.22965,-0.207503,-2.08178
1582297699421809,2.22824,-0.207487,-2.07993
1582297699444770,2.22616,-0.207468,-2.07807
1582297699465744,2.22348,-0.207053,-2.07682
1582297699481689,2.22039,-0.206896,-2.07583
1582297699504651,2.21683,-0.207224,-2.07475
1582297699525741,2.21543,-0.207723,-2.07393
1582297699541918,2.2166,-0.208476,-2.07359
1582297699564855,2.21907,-0.209804,-2.07379
1582297699585568,2.22206,-0.210853,-2.07396
1582297699602331,2.22527,-0.212298,-2.07446
1582297699624500,2.23021,-0.213842,-2.07504
1582297699645210,2.23563,-0.215426,-2.0758
1582297699662172,2.23805,-0.217356,-2.07622
1582297699684106,2.23938,-0.21905,-2.07611
1582297699705058,2.24093,-0.220024,-2.07605
1582297699722013,2.2433,-0.220544,-2.0758
1582297699744268,2.24501,-0.220619,-2.07563
1582297699765942,2.24426,-0.221151,-2.07603
1582297699781853,2.24303,-0.221636,-2.07683
1582297699804849,2.24323,-0.2223,-2.07827
1582297699825910,2.24372,-0.22387,-2.08032
1582297699842683,2.2458,-0.225776,-2.08286
1582297699864844,2.24941,-0.228495,-2.08543
1582297699885774,2.25455,-0.23146,-2.08833
1582297699901650,2.26088,-0.234427,-2.09122
1582297699924664,2.26681,-0.236962,-2.09401
1582297699947401,2.27392,-0.238243,-2.09668
1582297699961375,2.28096,-0.238481,-2.09999
1582297699984580,2.28659,-0.238502,-2.10298
1582297700007247,2.29133,-0.23807,-2.10527
1582297700021248,2.29339,-0.237751,-2.10742
1582297700044145,2.29471,-0.237206,-2.10902
1582297700067147,2.29407,-0.235906,-2.11016
1582297700081080,2.29117,-0.234264,-2.11067
1582297700104199,2.28709,-0.232999,-2.11136
1582297700126928,2.28389,-0.232368,-2.11276
1582297700140926,2.28149,-0.232716,-2.11448
1582297700164819,2.27906,-0.233451,-2.11617
1582297700186940,2.27746,-0.234232,-2.11749
1582297700202055,2.27596,-0.235254,-2.11838
1582297700224666,2.27302,-0.236486,-2.11971
1582297700246606,2.26953,-0.238031,-2.12049
1582297700261561,2.26905,-0.239773,-2.12132
1582297700284504,2.27011,-0.242157,-2.1223
1582297700306438,2.27185,-0.245013,-2.1229
1582297700321456,2.2744,-0.24845,-2.12246
1582297700344495,2.27613,-0.25198,-2.12265
1582297700367280,2.27751,-0.255188,-2.12355
1582297700381303,2.27846,-0.257775,-2.12368
1582297700404234,2.27651,-0.258294,-2.12318
1582297700427118,2.27166,-0.256541,-2.12249
1582297700448290,2.26523,-0.254753,-2.12241
1582297700464069,2.25695,-0.253802,-2.12338
1582297700487222,2.25193,-0.252569,-2.12343
1582297700508303,2.24849,-0.252002,-2.12293
1582297700524035,2.24599,-0.252286,-2.1224
1582297700546803,2.24449,-0.252997,-2.12183
1582297700567946,2.24291,-0.253376,-2.12057
1582297700584695,2.24239,-0.253357,-2.1194
1582297700606638,2.24228,-0.253161,-2.11797
1582297700627720,2.24187,-0.254185,-2.11739
1582297700644543,2.24224,-0.254836,-2.11659
1582297700666813,2.24261,-0.255772,-2.11537
1582297700688425,2.24294,-0.257091,-2.11412
1582297700704628,2.24286,-0.257232,-2.11416
1582297700727315,2.24038,-0.257345,-2.11332
1582297700748467,2.23636,-0.256749,-2.11244
1582297700764223,2.23284,-0.256248,-2.11206
1582297700787379,2.23228,-0.255701,-2.11235
1582297700808340,2.23123,-0.25506,-2.11215
1582297700824059,2.22996,-0.256031,-2.11168
1582297700847311,2.2287,-0.258012,-2.11182
1582297700869160,2.22905,-0.25835,-2.11175
1582297700884111,2.23076,-0.25895,-2.11077
1582297700906838,2.22985,-0.258939,-2.10996
1582297700929774,2.22862,-0.2588,-2.10948
1582297700952124,2.22756,-0.259833,-2.11001
1582297700966675,2.22783,-0.260878,-2.11011
1582297700989614,2.22826,-0.260732,-2.1101
1582297701003806,2.22841,-0.260668,-2.10969
1582297701026573,2.22881,-0.262452,-2.11072
1582297701049457,2.2314,-0.264177,-2.11154
1582297701063446,2.23427,-0.264868,-2.1115
1582297701086484,2.23574,-0.265023,-2.11179
1582297701109297,2.2355,-0.265954,-2.11268
1582297701123317,2.2318,-0.264552,-2.11424
1582297701147241,2.22699,-0.261994,-2.11553
1582297701169133,2.22699,-0.260364,-2.116
1582297701184143,2.23328,-0.259887,-2.11595
1582297701207030,2.24092,-0.258968,-2.11492
1582297701229261,2.24535,-0.256965,-2.11314
1582297701250948,2.24866,-0.254694,-2.11141
1582297701266925,2.25151,-0.251893,-2.1093
1582297701289812,2.25363,-0.249057,-2.1072
1582297701303791,2.25574,-0.24776,-2.10561
1582297701326871,2.25902,-0.247653,-2.1046
1582297701349649,2.26295,-0.24862,-2.10399
1582297701370794,2.26682,-0.249866,-2.10432
1582297701386794,2.26926,-0.251531,-2.10533
1582297701409551,2.27099,-0.253633,-2.10677
1582297701430806,2.27223,-0.255281,-2.10876
1582297701446388,2.27594,-0.255868,-2.11065
1582297701469336,2.27889,-0.257712,-2.11163
1582297701492283,2.28309,-0.260427,-2.11263
1582297701507311,2.28802,-0.26227,-2.11277
1582297701529241,2.29157,-0.263402,-2.11169
1582297701550592,2.29347,-0.263184,-2.11031
1582297701567292,2.29264,-0.261731,-2.10794
1582297701589293,2.28764,-0.259382,-2.10551
1582297701611033,2.27946,-0.255642,-2.10376
1582297701625917,2.26843,-0.251197,-2.10272
1582297701649847,2.25776,-0.247394,-2.10169
1582297701670976,2.24651,-0.24562,-2.10219
1582297701685939,2.23829,-0.244671,-2.10358
1582297701709883,2.23272,-0.245369,-2.10541
1582297701730785,2.23106,-0.247699,-2.10638
1582297701746588,2.23466,-0.251047,-2.10772
1582297701769538,2.24131,-0.25528,-2.10912
1582297701790470,2.24806,-0.258784,-2.10918
1582297701806662,2.25343,-0.260463,-2.10787
1582297701829419,2.25469,-0.26106,-2.10578
1582297701852312,2.25222,-0.259783,-2.10377
1582297701867274,2.25003,-0.257579,-2.10147
1582297701889211,2.24456,-0.25661,-2.09933
1582297701912144,2.23831,-0.255816,-2.09839
1582297701927105,2.2343,-0.254849,-2.0976
1582297701949320,2.23318,-0.254653,-2.0967
1582297701955220,2.2344,-0.256118,-2.09744
1582297701977441,2.23587,-0.258255,-2.09871
1582297701993943,2.23728,-0.260314,-2.09881
1582297702015073,2.23909,-0.261321,-2.09925
1582297702037818,2.24255,-0.261326,-2.09899
1582297702053071,2.24479,-0.261314,-2.09961
1582297702075171,2.24671,-0.261548,-2.09958
1582297702097700,2.24709,-0.261225,-2.09939
1582297702112696,2.2475,-0.260743,-2.09889
1582297702134751,2.2473,-0.260621,-2.09911
1582297702157699,2.24646,-0.259617,-2.0991
1582297702175447,2.24364,-0.258674,-2.09853
1582297702194577,2.23968,-0.257692,-2.09888
1582297702217388,2.23751,-0.257379,-2.0992
1582297702232330,2.23754,-0.258596,-2.10006
1582297702255227,2.24057,-0.259935,-2.10153
1582297702277622,2.24288,-0.261911,-2.10285
1582297702292131,2.24361,-0.26337,-2.10464
1582297702315116,2.24446,-0.264585,-2.10643
1582297702337170,2.24557,-0.265438,-2.10747
1582297702353996,2.25268,-0.269103,-2.1089
1582297702375146,2.25044,-0.262414,-2.1088
1582297702397910,2.26335,-0.25969,-2.10246
1582297702413861,2.25786,-0.262389,-2.10759
1582297702434960,2.26436,-0.254603,-2.10216
1582297702457865,2.26476,-0.247476,-2.09773
