timestamp,x,y,z,w
1582297616442074,-0.386292,0.795227,0.343506,-0.316833
1582297616464775,-0.388,0.792969,0.347778,-0.315735
1582297616487708,-0.396667,0.792358,0.343506,-0.311218
1582297616501891,-0.396729,0.792358,0.344421,-0.310059
1582297616524609,-0.392212,0.793091,0.347473,-0.310486
1582297616547756,-0.389954,0.795837,0.34613,-0.3078
1582297616568922,-0.392212,0.799255,0.33905,-0.303955
1582297616591911,-0.39209,0.80127,0.335022,-0.303162
1582297616593424,-0.391602,0.802551,0.332214,-0.30365
1582297616612564,-0.39209,0.804077,0.32843,-0.302979
1582297616630497,-0.393066,0.805481,0.32489,-0.301941
1582297616650525,-0.393799,0.806641,0.322144,-0.30072
1582297616681246,-0.394592,0.807068,0.320618,-0.300171
1582297616689180,-0.394836,0.807068,0.32074,-0.299683
1582297616710596,-0.394104,0.806763,0.322632,-0.2995
1582297616733238,-0.392761,0.806091,0.325623,-0.299866
1582297616749184,-0.391113,0.805237,0.328979,-0.300598
1582297616770957,-0.390015,0.804749,0.33136,-0.30072
1582297616793086,-0.389465,0.804993,0.332275,-0.299683
1582297616808939,-0.388733,0.805298,0.332764,-0.299316
1582297616830797,-0.387817,0.80542,0.333191,-0.299683
1582297616852904,-0.387024,0.805603,0.333435,-0.299988
1582297616868834,-0.387024,0.805603,0.333374,-0.299988
1582297616890627,-0.386963,0.806091,0.332703,-0.299683
1582297616912571,-0.386902,0.806458,0.331665,-0.299744
1582297616927939,-0.38678,0.806519,0.331177,-0.300293
1582297616950705,-0.386475,0.806213,0.331482,-0.301208
1582297616972421,-0.385925,0.805725,0.332031,-0.302673
1582297616988371,-0.385681,0.805664,0.331909,-0.303345
1582297617010744,-0.385803,0.805969,0.330933,-0.303406
1582297617033253,-0.385864,0.806274,0.329895,-0.303528
1582297617049248,-0.385864,0.806335,0.329834,-0.303589
1582297617070348,-0.385498,0.80603,0.330444,-0.304138
1582297617093275,-0.385193,0.805481,0.331421,-0.30481
1582297617109047,-0.38501,0.805481,0.332397,-0.304077
1582297617130156,-0.384583,0.805664,0.333069,-0.303345
1582297617152967,-0.383728,0.805847,0.334167,-0.302673
1582297617169148,-0.382751,0.806152,0.335083,-0.302124
1582297617190061,-0.381531,0.805786,0.337158,-0.30249
1582297617212993,-0.381409,0.805115,0.338867,-0.30249
1582297617228937,-0.38092,0.804199,0.341248,-0.302795
1582297617250796,-0.381592,0.802856,0.342834,-0.30365
1582297617272776,-0.380432,0.802673,0.344727,-0.303589
1582297617289562,-0.379333,0.802246,0.345886,-0.30481
1582297617310678,-0.379456,0.802612,0.345215,-0.304321
1582297617332607,-0.379578,0.802979,0.344543,-0.303894
1582297617349460,-0.378845,0.802917,0.345337,-0.304138
1582297617370572,-0.378235,0.802795,0.346191,-0.30426
1582297617393284,-0.378052,0.802856,0.346497,-0.304016
1582297617411095,-0.377441,0.803101,0.346985,-0.303528
1582297617430650,-0.377197,0.803406,0.346985,-0.303101
