timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1582297667215980,-1,-2,-2,-7,-4,26,-2,-2
1582297667215980,1,-3,-1,3,1,-1,2,0
1582297667215980,0,-2,0,-5,-3,-6,-3,1
1582297667215980,-1,1,0,-6,0,-1,-3,1
1582297667238122,0,1,0,1,-2,-10,-3,-1
1582297667238122,-1,-1,-2,-6,3,-1,0,-2
1582297667238922,-2,-2,-2,2,-1,9,-1,0
1582297667238922,-1,-1,0,-2,1,-2,-2,-2
1582297667252884,-3,0,-3,1,-2,-6,0,0
1582297667252884,-2,0,0,-4,-2,4,-1,-2
1582297667261076,-1,-1,1,8,2,-3,0,0
1582297667261076,-1,0,1,4,0,2,-2,1
1582297667276010,0,-2,-3,-9,-5,-5,-2,-2
1582297667276010,-2,-2,-3,-5,-4,-3,-1,-2
1582297667276010,0,-1,3,6,-2,-2,-2,-1
1582297667276010,-1,-2,-2,-2,-2,-2,-2,-3
1582297667298122,-1,-1,0,1,-1,0,-1,-3
1582297667298122,-1,-1,-1,2,-1,-5,-3,0
1582297667298764,-3,-2,-3,0,0,-1,1,0
1582297667298764,-2,-2,0,-10,-2,4,0,-1
1582297667312726,0,-1,-6,-4,-3,-10,-2,-1
1582297667312726,-1,-1,1,-13,-2,1,-2,-1
1582297667321131,0,0,4,16,-1,-2,0,-2
1582297667321131,0,0,-6,-5,2,4,-3,2
1582297667335843,-3,0,4,-2,-9,-7,-1,-2
1582297667335843,0,-1,-1,0,11,-4,-2,-2
1582297667336656,0,-3,-2,-9,4,-9,-2,0
1582297667336656,-1,-2,-1,1,-2,20,1,-1
1582297667358654,0,-2,-5,-5,1,-1,0,-1
1582297667358654,-1,-1,0,0,-8,-4,-1,0
1582297667358654,-1,0,0,-2,-3,-5,1,0
1582297667358654,-2,1,-2,-4,3,-5,0,-2
1582297667372744,-3,-2,-1,2,-1,-2,0,0
1582297667372744,-2,1,0,3,-3,2,0,-1
1582297667380654,0,0,-1,-4,0,2,-1,-2
1582297667380654,0,-2,3,3,-1,-3,-1,0
1582297667395508,-2,-1,-2,-4,-1,2,-1,-1
1582297667395508,0,-1,0,3,0,-2,0,2
1582297667396616,0,0,0,3,-1,3,-1,0
1582297667396616,-1,-1,-1,-6,-3,-4,-1,-1
1582297667418561,0,-2,1,1,3,-3,0,0
1582297667418561,0,0,-1,1,0,0,0,0
1582297667418561,-3,-3,-4,-10,-3,2,0,-1
1582297667418561,0,0,-2,-3,1,-10,-2,0
1582297667432571,0,-1,0,4,-1,2,1,-1
1582297667432571,-1,0,0,-2,-3,4,2,-1
1582297667440763,-2,-1,-3,-4,-1,-11,-5,-2
1582297667440763,1,2,1,11,-1,2,1,-2
1582297667455385,0,-2,-3,-7,-1,2,-1,0
1582297667455385,1,1,0,-2,-1,1,1,1
1582297667456525,0,-1,0,4,1,-13,0,-1
1582297667456525,-1,-2,-2,-5,-2,21,1,0
1582297667478277,-1,0,1,-1,0,-2,0,0
1582297667478277,-1,-1,-1,4,0,-2,-2,-1
1582297667479274,0,-1,-3,-2,-2,3,0,0
1582297667479274,-1,-1,-1,-2,1,-6,-2,-1
1582297667492746,1,-1,1,4,-2,1,0,-2
1582297667492746,-1,-3,-3,-4,-2,-3,-3,-3
1582297667501216,-3,0,0,4,-2,1,-1,-2
1582297667501216,0,0,-1,-1,-2,4,0,-2
1582297667515378,-1,2,-3,0,2,-2,0,-1
1582297667515378,-1,-2,-1,0,0,-3,-2,-1
1582297667516183,0,0,1,-5,-2,2,-2,0
1582297667516183,-1,-2,-5,-2,-1,-4,-1,-1
1582297667538286,-2,-3,-2,-5,-2,-2,-2,-2
1582297667538286,1,1,-2,14,-1,-2,-2,1
1582297667539182,1,-2,0,-6,0,8,1,-1
1582297667539182,0,0,-1,4,-1,-9,-1,1
1582297667552131,1,1,0,-1,-9,-4,-1,-1
1582297667552131,-2,-2,-2,-4,10,4,-2,-2
1582297667561163,-1,0,-2,-6,-1,-2,-1,0
1582297667561163,-2,0,0,8,-2,-4,-1,-3
1582297667576071,-1,0,-1,-4,2,-1,0,-2
1582297667576071,-1,-2,-1,-1,-8,-5,-2,-1
1582297667576071,-1,-2,-1,0,-1,-3,1,-1
1582297667576071,0,-2,-4,-11,-2,17,-2,0
1582297667598140,-2,0,4,7,3,-3,-1,2
1582297667598140,-2,0,-1,0,-1,-1,-2,-2
1582297667598954,0,-3,-3,1,2,-2,-1,0
1582297667598954,0,0,-1,-2,-4,-9,0,-1
1582297667621893,-1,-1,-2,-4,-1,5,-2,0
1582297667621893,1,-1,1,-5,-1,-4,0,0
1582297667621893,-1,-3,-1,3,-3,7,-1,-2
1582297667621893,-2,-1,-2,-4,0,-4,-1,-1
1582297667635913,-1,-2,-1,2,0,-1,-2,0
1582297667635913,-3,-2,-1,-2,1,-2,-1,0
1582297667635913,1,1,0,-2,-3,-2,-2,-1
1582297667635913,-2,-2,-2,1,1,-6,-1,0
1582297667657934,-1,-1,-2,1,1,2,0,-1
1582297667657934,0,0,0,-3,-4,0,0,-2
1582297667659069,-1,1,-1,-2,-4,1,-3,0
1582297667659069,0,-1,1,1,2,-12,-4,-1
1582297667681791,-3,-3,-3,-2,-2,5,0,-1
1582297667681791,-1,-1,-3,0,-3,3,0,-1
1582297667681791,-2,-1,-3,1,-1,3,1,-2
1582297667681791,-1,0,0,-1,1,-2,-2,-2
1582297667695703,-1,2,0,-1,-4,-1,0,-2
1582297667695703,1,-1,-1,1,1,-10,-2,0
1582297667696695,-2,-1,-2,0,-1,12,-1,-1
1582297667696695,-1,-2,-2,0,-2,-1,1,0
1582297667718801,-1,0,1,-3,0,-2,-2,-2
1582297667718801,-1,0,-1,0,-2,-2,0,0
1582297667719684,0,0,-2,1,0,-5,-2,-1
1582297667719684,1,-2,-1,0,0,0,2,-2
1582297667741706,0,-1,-3,-2,-1,3,1,-3
1582297667741706,-2,0,-1,1,-2,-1,-4,-1
1582297667741706,-1,0,1,0,-1,-6,-2,-1
1582297667741706,-1,-1,-1,0,-2,6,-3,0
1582297667755881,0,-1,-1,-2,0,-6,-2,0
1582297667755881,-2,-2,-2,-2,-1,2,2,0
1582297667756588,-2,1,0,0,2,-5,2,2
1582297667756588,-1,3,0,-1,-4,-5,-1,0
1582297667778904,0,-4,0,-3,0,-3,-1,0
1582297667778904,-1,-5,-20,-2,-2,2,0,0
1582297667779473,-1,1,26,-2,-3,-3,-5,-1
1582297667779473,1,4,-5,0,1,2,1,0
1582297667801604,-3,-5,0,0,-1,-3,-3,1
1582297667801604,-1,3,-7,-3,0,1,-1,1
1582297667802435,-1,-3,-6,-1,-1,-3,-1,-1
1582297667802435,-1,-4,14,1,0,1,0,0
1582297667815659,1,0,-6,1,0,3,-2,-2
1582297667815659,0,-1,12,1,1,-5,5,-2
1582297667816435,0,3,-9,-1,1,1,0,0
1582297667816435,-1,-1,-1,-1,1,7,0,-2
1582297667838372,0,-1,-4,-2,0,-5,1,-2
1582297667838372,-2,-2,-2,-2,-1,-2,-6,-2
1582297667839311,-2,-4,-8,-2,-2,0,-1,0
1582297667839311,0,-7,-5,2,4,-4,1,1
1582297667861253,0,4,2,-2,-2,6,0,0
1582297667861253,-4,0,2,-3,-2,2,2,0
1582297667862251,0,-3,-4,-1,-1,0,1,-3
1582297667862251,-1,2,-3,-1,-2,-3,-1,0
1582297667875378,-1,0,0,-2,0,-5,0,-1
1582297667875378,1,1,2,-2,-1,0,-2,-1
1582297667876527,-2,-3,-2,1,-7,-14,-2,0
1582297667876527,-1,-3,-2,0,3,7,0,-1
1582297667898332,-2,2,3,-1,0,11,6,-2
1582297667898332,0,-4,-1,-3,-6,-12,-19,-3
1582297667899151,0,-1,-2,-2,0,0,-1,-1
1582297667899151,-1,0,-5,-4,-4,-9,-4,-2
1582297667921253,-1,-1,-6,-1,2,0,3,2
1582297667921253,-1,2,15,2,2,11,8,-1
1582297667922133,1,-1,-9,-1,1,-4,-5,-1
1582297667922133,0,0,5,1,-2,-5,-2,1
1582297667936053,2,-4,-7,-1,-1,-3,-5,0
1582297667936053,-3,-3,-3,0,2,5,2,-1
1582297667936392,-4,-1,4,-2,-2,3,4,0
1582297667936392,-3,-5,-5,-1,0,-2,-1,-1
1582297667959442,1,-4,1,0,-1,-3,-1,-2
1582297667959442,-2,6,0,-3,-4,4,-3,-1
1582297667959989,2,1,4,1,1,-1,-3,-3
1582297667959989,1,4,-4,0,3,0,2,0
1582297667981384,-2,-1,0,-2,-7,-2,3,-2
1582297667981384,0,-9,-3,1,-3,-1,-4,-2
1582297667981947,-2,5,-5,0,2,0,4,-2
1582297667981947,-1,-2,-3,-2,-3,3,-9,-2
1582297667995896,0,0,6,2,0,-15,-9,-2
1582297667995896,2,2,-3,0,4,24,14,1
1582297667996541,-2,-5,-8,-5,-4,-11,-8,-3
1582297667996541,-2,-3,2,-4,-1,0,0,-3
1582297668019049,-2,-5,2,4,2,-2,0,0
1582297668019049,1,6,6,2,-1,-6,-1,0
1582297668019827,3,2,1,-2,2,3,1,1
1582297668019827,-2,0,2,-7,-3,-2,-1,-2
1582297668041857,-2,-8,-25,6,1,-6,-3,0
1582297668041857,-2,-5,22,2,-4,-5,-2,0
1582297668042111,0,19,-12,1,0,7,-1,1
1582297668042111,-3,-9,6,-6,-3,-7,-6,-1
1582297668055958,-1,-4,-14,-3,1,10,4,0
1582297668055958,3,5,25,2,2,-14,1,0
1582297668056745,0,0,2,-1,0,4,-1,-1
1582297668056745,1,3,-9,1,-2,-4,-3,0
1582297668078679,-3,-1,5,-4,1,15,3,-1
1582297668078679,-4,-9,-19,-4,-1,-16,2,-1
1582297668079672,-3,-8,-1,-3,-4,3,-1,1
1582297668079672,-1,-1,-1,1,-3,3,-3,-3
1582297668101809,1,-3,3,-2,0,-3,-2,0
1582297668101809,0,2,-8,-2,-1,-2,-2,0
1582297668101809,-1,-1,6,2,-1,-4,1,1
1582297668101809,2,-6,-3,4,3,10,5,-1
1582297668115715,-1,4,8,-4,-5,-2,-2,-2
1582297668115715,1,3,-9,-1,-1,1,-5,-2
1582297668116576,0,-6,-1,1,5,5,1,-1
1582297668116576,-3,-1,-1,-1,-4,-10,1,-3
1582297668138516,-1,7,4,0,-2,-3,-3,0
1582297668138516,0,-4,-6,-2,-3,2,-2,0
1582297668139732,0,-5,-1,-1,-1,-3,-1,-1
1582297668139732,1,4,0,0,0,2,2,1
1582297668161488,1,3,3,-1,-1,-5,-3,-1
1582297668161488,-3,-3,-8,-1,-2,-1,-2,-1
1582297668162452,-2,-3,3,-1,-2,5,-1,0
1582297668162452,1,1,-1,-1,-1,0,5,0
1582297668175784,-1,0,0,-2,-2,-4,-2,-2
1582297668175784,1,0,-1,1,-1,-4,-6,0
1582297668176479,-2,-2,2,-3,-1,5,0,-3
1582297668176479,-1,0,0,-2,-1,4,-2,0
1582297668206759,0,-3,0,-1,-2,-6,-1,-1
1582297668206759,1,-2,-5,0,3,1,-2,-1
1582297668207385,1,0,0,-3,-5,-1,-2,-1
1582297668207385,-1,0,-5,-1,-2,-3,-1,0
1582297668221518,-1,-4,5,0,2,2,4,1
1582297668221518,-4,0,1,-1,1,1,3,0
1582297668222287,-1,-1,-24,-2,-3,-7,-11,-1
1582297668222287,-3,-3,25,-2,-1,0,3,0
1582297668235456,-1,-4,-16,-2,-1,-1,-5,1
1582297668235456,3,3,11,2,1,2,3,-1
1582297668236255,0,10,11,2,2,-4,0,0
1582297668236255,-1,0,-9,-1,-5,-2,-3,-3
1582297668259302,-2,-2,-3,-4,-2,-2,-4,-2
1582297668259302,-1,-9,-10,-4,-1,2,-2,0
1582297668259302,-1,-2,0,-2,-3,-1,1,-2
1582297668259302,1,0,-2,1,-1,-2,-4,0
1582297668281351,-1,1,7,0,-1,-1,1,-1
1582297668281351,-2,0,-9,-3,-3,1,-2,-3
1582297668282187,-1,-3,3,-1,-1,-4,-2,-1
1582297668282187,0,0,-4,1,0,-4,4,2
1582297668295091,0,-1,-2,0,5,16,-2,-2
1582297668295091,-1,2,-3,-5,-9,-14,0,-4
1582297668303120,-1,-5,1,-1,1,2,-1,-1
1582297668303120,-1,-1,-3,-1,-1,-5,-1,-2
1582297668319240,-2,5,4,1,-1,-3,4,1
1582297668319240,-1,-1,-2,0,2,5,1,1
1582297668320337,-2,-9,-7,-1,-1,-1,1,-1
1582297668320337,-1,-3,8,1,0,-3,-2,0
1582297668341169,5,14,-4,-1,0,-2,-4,2
1582297668341169,-2,-3,6,0,-1,-6,-5,1
1582297668341970,0,-3,-7,-1,0,11,3,1
1582297668341970,-3,-2,-7,-3,0,-3,1,-2
1582297668355173,-1,-4,2,-1,-3,0,-2,-2
1582297668355173,-2,-5,-5,0,-1,-1,-1,-1
1582297668362918,-1,1,1,0,-1,-4,-2,0
1582297668362918,0,3,-4,0,1,3,-2,0
1582297668378933,2,-1,2,-1,-2,-2,0,1
1582297668378933,-1,1,-6,-2,-2,-3,-3,-2
1582297668379863,-1,-1,4,-1,-2,-6,0,-1
1582297668379863,-2,0,-2,0,0,0,6,1
1582297668408988,-3,-1,-3,-2,1,9,-5,-4
1582297668408988,-2,-3,-1,-2,-4,0,-6,-1
1582297668409851,-2,-1,1,-1,-1,-1,1,0
1582297668409851,0,0,-7,-2,-3,-4,-4,-1
1582297668414811,-1,-4,2,-2,1,-8,3,0
1582297668414811,-2,-2,-13,0,3,6,3,-1
1582297668423754,-1,-3,15,-2,-1,0,-2,-1
1582297668423754,0,3,-2,4,0,-3,-1,0
1582297668438912,-3,-1,0,0,-4,-2,-1,-2
1582297668438912,0,-1,3,-2,2,2,-2,-2
1582297668440706,-1,1,-24,-2,-5,-14,-2,0
1582297668440706,0,-2,21,-2,0,15,-3,0
1582297668461647,-1,-3,-6,-2,-4,-4,5,0
1582297668461647,-2,1,3,0,-3,1,1,1
1582297668462879,-1,-6,-4,-1,1,0,-5,0
1582297668462879,0,2,-3,-1,-2,-2,-4,-1
1582297668475100,0,0,-1,-1,-2,-7,-4,0
1582297668475100,2,1,-2,0,1,-2,4,1
1582297668483793,-1,-4,5,-1,-2,1,2,-2
1582297668483793,-1,-3,-6,-1,-2,-1,-5,-2
1582297668498754,0,0,1,-2,0,-6,-3,-4
1582297668498754,-4,-1,-1,1,0,7,5,-2
1582297668500541,-1,0,4,-2,-2,-2,-6,-1
1582297668500541,-1,-1,-3,-1,-1,1,-3,0
1582297668521531,-1,-2,-2,1,-2,0,1,-1
1582297668521531,-1,-1,2,1,-1,-1,-3,0
1582297668522513,2,2,1,1,-1,2,6,0
1582297668522513,1,-1,-5,-2,-2,-2,0,-3
1582297668535514,-3,-2,0,1,0,-2,-1,-1
1582297668535514,-1,1,0,-3,-1,0,-1,0
1582297668544430,-3,1,0,-1,1,3,0,0
1582297668544430,-1,-3,-4,-2,-1,-8,-12,-1
1582297668558596,-2,-3,1,-1,-2,3,3,-1
1582297668558596,-1,2,1,-1,0,-2,-1,-1
1582297668560386,0,-6,-20,0,0,-1,1,-2
1582297668560386,1,6,24,0,1,0,3,0
1582297668581538,0,2,-1,-1,-1,-3,-4,-1
1582297668581538,1,-3,-6,-3,-1,-3,0,-2
1582297668583325,-2,0,3,0,-3,-6,0,-1
1582297668583325,-3,-9,-7,0,0,0,1,-3
1582297668604322,3,9,1,1,0,-3,-2,-1
1582297668604322,-2,0,3,1,-4,-5,-1,0
1582297668605268,-1,-1,-3,-2,0,10,-4,-3
1582297668605268,1,-2,-7,-3,-1,-2,2,1
1582297668619317,-1,-2,1,-2,-1,-2,-1,-1
1582297668619317,-1,0,-4,0,-1,-1,-6,-2
1582297668620574,-2,2,4,-1,0,-2,0,1
1582297668620574,-3,-1,-3,0,0,-3,2,-1
1582297668641617,-1,-4,-3,-1,-1,3,-1,-3
1582297668641617,1,1,2,-2,1,0,-2,1
1582297668643167,0,0,3,-1,0,-1,-6,-1
1582297668643167,-2,-1,-1,-1,-2,1,6,0
1582297668664390,1,-4,-14,-2,-1,-2,6,-1
1582297668664390,-2,-3,9,0,-1,4,0,-3
1582297668665100,-2,-8,1,-1,0,-6,-7,-1
1582297668665100,1,10,-10,1,0,-1,-2,0
1582297668679062,0,-3,7,-2,-1,-3,-6,-2
1582297668679062,0,-5,-6,0,-2,0,3,-1
1582297668680071,-3,7,4,-1,-1,-14,6,0
1582297668680071,-3,-6,-1,-3,-5,19,-2,0
1582297668701208,-4,-1,-5,1,-1,1,0,2
1582297668701208,-1,-3,2,2,0,6,-7,-1
1582297668703073,0,5,1,-1,-3,-4,3,-1
1582297668703073,1,-2,-4,-3,1,-6,0,-2
1582297668724148,-1,-1,0,-2,-1,0,-1,-1
1582297668724148,-2,0,-4,-2,-1,-2,-1,0
1582297668725563,1,-2,2,-1,-1,5,1,1
1582297668725563,0,-1,-1,-2,-1,-2,0,-1
1582297668739331,-1,0,3,-2,-1,2,-2,-1
1582297668739331,-2,-3,-4,0,1,-7,-1,-2
1582297668740573,0,1,-4,-2,-2,0,2,-2
1582297668740573,0,1,-2,1,-1,-3,-2,-1
1582297668761254,-3,-2,2,-4,-1,-2,-7,-2
1582297668761254,-2,3,-20,-4,-2,1,0,0
1582297668763157,0,-1,25,-2,-1,1,0,1
1582297668763157,-1,0,-6,1,0,-5,-1,-1
1582297668783977,-1,-3,-1,1,-2,-3,0,-1
1582297668783977,1,-8,1,-2,1,-11,-1,0
1582297668785789,1,14,-9,0,1,31,7,-1
1582297668785789,-3,-9,1,-5,-2,-19,-7,-3
1582297668797804,-1,6,2,0,-7,-5,-6,-2
1582297668797804,0,3,-4,1,6,4,1,0
1582297668804768,-1,-14,-1,2,-1,-5,0,-1
1582297668804768,3,7,4,0,-1,5,1,-1
1582297668821827,0,-1,-5,-2,-2,0,4,1
1582297668821827,-2,-1,3,0,-4,-7,-5,-2
1582297668822839,-2,-5,-5,-1,-1,-5,-3,-1
1582297668822839,-1,-4,-1,-1,1,6,3,-2
1582297668844231,-2,-4,0,-2,-2,-2,2,-1
1582297668844231,1,4,2,-1,-2,1,0,-1
1582297668845705,-2,-3,-3,-2,0,-5,-1,1
1582297668845705,-3,-2,-1,0,-1,-2,-3,0
1582297668858926,1,-2,-18,0,0,-1,1,0
1582297668858926,0,1,29,-1,-3,1,2,-2
1582297668864566,-2,2,-6,2,1,-14,-5,-3
1582297668864566,-1,-1,-6,1,-5,-12,-4,-2
1582297668881965,-1,-3,2,-3,0,10,3,-1
1582297668881965,-3,-4,-8,0,-4,-1,-8,-2
1582297668883681,0,2,-1,-3,-2,-6,-1,-1
1582297668883681,1,2,2,-1,1,-5,2,1
1582297668903658,-2,-5,2,0,1,-1,1,1
1582297668903658,-2,-1,-4,0,-2,-2,3,0
1582297668905540,1,6,3,-1,-1,-1,-3,-1
1582297668905540,-1,-5,-8,-3,0,4,-2,-1
1582297668918581,-3,4,4,3,-1,0,-4,1
1582297668918581,-1,-5,-1,-1,-1,2,0,-1
1582297668925728,-3,-7,-4,0,0,-1,0,-1
1582297668925728,0,4,-1,-2,-2,3,1,-2
1582297668941572,1,-6,0,-2,0,-5,-2,0
1582297668941572,1,3,0,-1,1,-1,-1,1
1582297668942766,0,-1,-5,1,-2,1,-1,1
1582297668942766,-1,-5,0,0,-2,1,-2,-3
1582297668963359,0,-2,3,0,1,-1,-2,-3
1582297668963359,-1,1,-5,-2,-3,-5,-2,0
1582297668965416,-2,-1,1,-2,0,-2,-5,0
1582297668965416,-3,-2,-22,-3,0,11,3,0
1582297668978272,1,3,27,1,0,-1,0,0
1582297668978272,0,1,-7,0,0,2,1,0
1582297668985291,1,-6,-2,-1,-3,-5,0,1
1582297668985291,-1,0,2,-1,0,-5,-2,1
1582297669001625,-1,2,-5,-2,0,-2,0,0
1582297669001625,2,1,-1,0,-1,-7,1,-2
1582297669003196,1,-1,2,0,-2,19,1,-3
1582297669003196,-2,-11,2,-1,0,7,3,1
1582297669024356,2,9,-6,-2,-2,-7,-4,0
1582297669024356,0,-1,6,0,0,0,2,-1
1582297669025882,-1,1,-5,1,2,-2,-1,-3
1582297669025882,0,0,5,1,1,0,-1,0
1582297669039105,-3,-3,-4,-1,-1,-3,-3,-1
1582297669039105,-2,-5,-5,-3,-2,-1,-2,0
1582297669045141,-1,0,-1,-1,0,-4,-2,0
1582297669045141,0,1,4,0,0,-2,-1,0
1582297669061386,-4,2,-2,2,1,0,1,0
1582297669061386,-1,-1,-3,-5,0,0,-7,-3
1582297669063044,-2,-3,-6,-2,0,3,5,-1
1582297669063044,-1,-1,12,-2,-3,-9,-6,-2
1582297669084138,1,-2,-4,0,-1,3,0,-1
1582297669084138,-1,0,-7,1,-1,2,1,0
1582297669085425,-1,-2,2,0,-3,-3,-2,-1
1582297669085425,1,1,-8,1,-1,-3,0,-2
1582297669097009,0,-3,1,-2,0,0,-4,-3
1582297669097009,0,-3,3,-1,-1,10,7,-2
1582297669106918,-2,-1,-6,-4,0,0,-3,0
1582297669106918,-1,4,2,1,-2,-4,1,0
1582297669121926,-2,-3,0,0,-1,-2,0,-2
1582297669121926,-1,1,-1,1,0,-3,-3,-1
1582297669122888,-1,-7,-3,-1,-3,-4,-2,-3
1582297669122888,-2,-2,1,-1,-1,0,-1,-1
1582297669144269,2,5,5,-3,0,-1,-1,0
1582297669144269,-1,-2,-2,0,0,-1,1,-1
1582297669145542,-1,5,0,-2,-5,-10,-1,-2
1582297669145542,-2,-1,0,0,-2,-3,-5,-2
1582297669166778,-2,-5,-10,-4,-2,2,1,-1
1582297669166778,-3,-5,0,-1,-1,-6,0,-1
1582297669168285,0,6,2,1,0,2,0,0
1582297669168285,-2,-1,-3,-3,0,0,0,1
1582297669181813,-3,-4,1,1,0,-5,-2,1
1582297669181813,0,4,-13,-2,-3,2,-1,1
1582297669182878,0,-2,21,0,2,-2,2,-2
1582297669182878,0,-1,-5,0,-1,5,0,-1
1582297669204864,-2,-2,-7,-2,0,6,0,0
1582297669204864,-2,0,4,0,-2,-8,1,-2
1582297669206359,-2,-2,-9,-1,-2,-4,-2,0
1582297669206359,-2,-1,1,-1,1,-2,2,0
1582297669218043,0,-5,2,0,-1,-1,-1,-3
1582297669218043,2,5,0,1,0,-1,-2,-2
1582297669226673,-3,0,-3,0,-2,-1,-2,1
1582297669226673,0,-1,2,-1,-2,0,0,-2
1582297669241754,-3,-3,-2,-2,2,13,2,-1
1582297669241754,-2,-1,-1,-1,0,1,-2,1
1582297669243007,0,-1,-3,0,-1,-1,-5,-3
1582297669243007,-1,-1,-1,0,-1,-3,-2,1
1582297669263499,-1,0,-3,1,-2,-8,-3,-1
1582297669263499,-1,0,0,-1,-1,1,1,1
1582297669265494,-1,-2,-3,2,0,2,0,0
1582297669265494,0,-1,-2,-2,0,-8,0,-2
1582297669277562,0,1,3,-2,-5,7,0,0
1582297669277562,0,-1,4,-1,2,4,-1,-1
1582297669286503,-2,-6,-5,-2,-2,-2,1,0
1582297669286503,-2,1,-1,-2,-1,-2,-3,-3
1582297669301606,-2,0,-2,-1,-1,-1,-3,0
1582297669301606,-1,0,1,0,0,1,-1,0
1582297669302599,0,0,-5,-5,-1,0,-1,-2
1582297669302599,0,1,-2,0,1,2,-1,-1
1582297669324547,-2,-9,9,-1,0,-7,-1,-3
1582297669324547,-1,7,-7,2,-1,-6,-3,0
1582297669326057,-3,-3,1,-1,0,0,2,1
1582297669326057,-1,-6,-5,-3,-1,6,3,0
1582297669337799,1,4,-5,-1,-2,-4,-2,-1
1582297669337799,-2,-3,6,-2,-1,-2,0,0
1582297669346965,2,-2,-8,-1,-2,-7,-4,-4
1582297669346965,0,-1,2,2,-1,-1,-2,1
1582297669361607,-1,-1,0,-2,-1,-3,-1,0
1582297669361607,-1,-2,-2,-3,0,-5,-3,-1
1582297669362964,-1,0,1,0,0,7,2,-1
1582297669362964,-2,-2,0,-2,0,2,2,-2
1582297669384241,0,-2,-2,-1,0,4,-2,-1
1582297669384241,1,0,-3,-1,-1,-1,-3,0
1582297669385463,1,1,0,0,-1,-3,-1,0
1582297669385463,0,0,2,-1,-2,-2,-3,2
1582297669397149,-3,-1,-6,0,-1,-5,2,0
1582297669397149,0,-3,0,-2,-2,-1,2,-3
1582297669406120,-1,-2,-1,-1,-2,-4,-2,0
1582297669406120,0,1,0,0,1,5,0,-1
1582297669421508,-2,-5,-3,-1,0,3,-1,-1
1582297669421508,-1,2,-10,-1,-3,0,0,-2
1582297669423088,0,3,14,0,1,0,1,0
1582297669423088,1,3,1,-1,-1,-4,1,-1
1582297669444150,-3,0,-8,0,-2,-6,-3,-1
1582297669444150,-2,-8,3,1,-1,3,1,0
1582297669445015,-1,6,-9,-2,-2,-1,0,0
1582297669445015,-1,-1,-1,0,-2,-5,-3,-1
1582297669458026,0,-3,4,-1,0,-6,0,-2
1582297669458026,-2,-1,-4,-1,-3,3,-1,-2
1582297669466136,-4,-3,-2,-2,-2,5,-2,0
1582297669466136,-1,-2,0,1,0,1,-1,0
1582297669481441,-1,1,-4,-3,-1,0,-1,-1
1582297669481441,0,-5,-1,-1,1,0,0,1
1582297669482918,0,-1,-1,-1,0,-6,3,0
1582297669482918,0,1,0,-2,-2,3,-4,-2
1582297669504067,4,0,-2,0,-3,-4,-3,-1
1582297669504067,-1,2,2,1,-1,-2,-4,-1
1582297669505857,-1,-4,0,-1,0,6,-1,-3
1582297669505857,-4,-2,-4,-1,0,1,1,0
1582297669517973,-3,0,3,1,0,-8,-2,-1
1582297669517973,-3,-5,-10,-4,-3,-2,1,-1
1582297669526806,1,-2,10,2,0,-4,-2,-2
1582297669526806,-2,-5,2,0,-1,-2,-2,-2
1582297669541849,2,6,-2,1,1,0,1,2
1582297669541849,-1,1,6,0,0,-3,-1,-1
1582297669543230,-1,-2,-10,-1,-2,3,-1,-2
1582297669543230,0,-2,-2,2,-2,-5,-1,-1
1582297669563697,-2,-2,4,-2,-4,2,3,0
1582297669563697,-1,1,-6,-3,0,1,-7,0
1582297669565692,-1,-2,-4,1,-1,-1,-2,1
1582297669565692,-1,-4,-2,-1,-1,-4,-1,-3
1582297669593818,1,5,-1,0,-1,-1,-1,-2
1582297669593818,-1,-3,3,0,-1,0,1,0
1582297669595616,-2,-3,-3,-3,-1,-1,0,-3
1582297669595616,-2,-1,1,-3,1,-5,2,0
1582297669601662,-2,-3,-3,-1,-1,2,-1,-1
1582297669601662,-1,-3,2,-1,-1,-1,-2,0
1582297669602593,0,-1,2,0,0,12,1,-3
1582297669602593,-1,3,-7,-3,2,1,2,-1
1582297669624092,-4,-10,2,-2,-1,-6,0,-1
1582297669624092,1,7,-21,-1,-1,-4,-2,1
1582297669625541,-1,1,18,-1,-2,-6,-3,-1
1582297669625541,2,-2,-5,1,-1,2,-3,-2
1582297669646525,-3,2,6,-1,1,2,0,-1
1582297669646525,1,4,4,0,0,-3,0,0
1582297669647856,0,-1,-11,-1,-1,-4,-2,0
1582297669647856,-1,-6,-1,-2,-3,5,-1,0
1582297669661445,1,3,-2,-2,-2,-2,1,-1
1582297669661445,-4,-6,2,1,-1,-1,1,-3
1582297669662626,0,0,-7,0,-1,-1,-2,-2
1582297669662626,-1,0,4,-1,-2,-2,-4,-1
1582297669683833,0,-5,-7,-1,-1,-1,-2,-1
1582297669683833,0,-1,4,0,-1,1,0,0
1582297669685638,-1,-2,-2,-2,0,-2,1,-1
1582297669685638,-1,-1,-3,-1,-2,2,-1,-1
1582297669706606,0,1,-2,0,1,1,-4,-1
1582297669706606,1,0,2,-3,-3,3,5,-2
1582297669708319,-1,-2,-2,-1,-2,-3,-2,0
1582297669708319,0,5,-1,-1,-2,-3,-3,1
1582297669720475,-1,-2,2,-2,-2,-3,0,0
1582297669720475,-1,-1,-14,1,0,1,-1,-1
1582297669727466,-1,-2,16,2,0,-6,-2,-1
1582297669727466,1,7,-5,-1,-1,8,-1,-1
