timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1582293979509724,0,0,-1,-2,-2,-1,-1,0
1582293979509724,-1,-1,-2,-1,1,0,0,1
1582293979530947,-1,-2,-1,-2,-2,-1,-2,0
1582293979530947,-1,-3,-2,-1,-1,1,0,0
1582293979532668,0,0,-1,-1,-1,-1,0,0
1582293979532668,-1,-1,-1,1,-1,-1,-1,-1
1582293979552751,-2,-2,-2,-1,0,0,1,0
1582293979552751,-1,-2,0,-1,-2,-3,-1,-2
1582293979554629,0,-3,0,0,0,1,0,-2
1582293979554629,-3,0,1,0,-1,0,-1,-1
1582293979568073,-5,-3,-1,-1,2,0,-1,-3
1582293979568073,0,1,0,-1,-1,1,-2,-2
1582293979569571,0,0,-1,-1,0,-1,-2,-1
1582293979569571,0,-1,-2,-2,-2,-3,-1,-1
1582293979590687,1,-2,0,-2,-1,-1,-1,-1
1582293979590687,0,0,-2,0,-1,-1,0,0
1582293979591512,-2,-1,-1,0,-1,-1,-1,-1
1582293979591512,-3,-1,-1,-3,-1,-1,-2,-1
1582293979612601,0,1,-2,-2,-2,-1,-1,0
1582293979612601,4,1,-1,-2,0,-4,-2,3
1582293979614456,0,-2,-2,-1,-1,-2,0,1
1582293979614456,0,0,0,0,-2,-1,-2,1
1582293979627970,-4,-3,-1,0,0,0,-2,-1
1582293979627970,-1,1,-1,-1,-2,-2,-3,-1
1582293979629748,-1,-1,-1,-2,-3,-3,-1,0
1582293979629748,1,-1,-1,-1,-2,0,0,-2
1582293979650627,2,-1,0,0,-3,-1,1,0
1582293979650627,-2,-1,-2,-2,-2,-1,-1,1
1582293979657328,-2,-1,-2,0,0,-1,-1,-3
1582293979657328,0,-1,-1,-2,-2,-3,-1,-1
1582293979672482,1,-1,-1,0,-1,-2,-2,0
1582293979672482,0,-3,0,0,-1,0,1,-2
1582293979674290,-1,-2,0,0,-1,-1,0,1
1582293979674290,-1,0,-1,-1,1,-2,1,0
1582293979687462,0,-1,0,-1,-1,-1,-1,1
1582293979687462,-1,-1,-2,0,0,0,-2,-1
1582293979689289,-2,-2,-1,-1,-2,-2,-3,-1
1582293979689289,-1,-1,1,0,-1,1,-3,0
1582293979710378,-2,1,-2,0,0,0,-2,-2
1582293979710378,-2,-1,0,-1,-1,0,0,-3
1582293979712185,1,0,-2,-3,-1,-1,-1,-1
1582293979712185,-1,-2,-3,0,-1,0,-1,1
1582293979732339,-1,-1,-1,-2,-4,-2,-2,0
1582293979732339,-2,-1,-1,-1,0,0,-3,-2
1582293979734229,-1,-1,-1,0,-1,1,-1,1
1582293979734229,1,1,-2,0,-1,-1,0,-2
1582293979747225,1,0,-1,-2,0,-2,-1,-2
1582293979747225,-1,-1,-1,-1,0,0,0,-1
1582293979754256,-2,-1,-1,-2,-1,0,-1,-1
1582293979754256,-1,-1,-2,-1,1,0,0,0
1582293979770193,2,1,0,0,-2,-1,0,1
1582293979770193,0,-2,-2,-2,-2,-4,-1,1
1582293979772037,0,-1,-3,-1,-1,-1,-2,-2
1582293979772037,-1,-1,-1,-1,-2,-1,0,-3
1582293979793030,-1,0,-1,-1,-1,0,-1,-1
1582293979793030,0,-1,-1,-2,-2,0,-1,0
1582293979794306,0,-1,0,-1,-2,-3,0,-1
1582293979794306,0,-1,0,0,-2,-2,-1,-2
1582293979807373,0,-1,0,-2,-1,-2,0,1
1582293979807373,-4,-4,-2,0,0,1,1,-2
1582293979813975,-1,-1,-1,-1,0,-2,-1,0
1582293979813975,-2,0,-1,0,0,0,-1,-1
1582293979830108,-1,-1,-1,0,0,-1,-1,-2
1582293979830108,1,1,0,-1,-1,-2,-1,-3
1582293979831863,1,0,0,1,0,1,0,-2
1582293979831863,-2,-1,0,-2,-1,0,-1,-2
1582293979853204,-1,0,-1,-1,-2,0,-2,0
1582293979853204,0,0,-2,0,0,-2,-2,-1
1582293979853806,1,-3,-3,0,0,1,1,0
1582293979853806,0,-1,-4,-3,-2,-2,-1,0
1582293979866767,-3,0,-1,-2,0,0,0,-2
1582293979866767,-2,-1,1,0,-1,-2,1,0
1582293979874075,0,-2,0,0,-1,-2,0,-2
1582293979874075,-1,-2,-1,1,0,-2,0,0
1582293979890759,-1,-2,-2,0,0,-1,0,-1
1582293979890759,0,0,-1,-1,-2,0,-2,-1
1582293979891821,-2,0,-1,-2,-2,0,-2,0
1582293979891821,-2,-1,1,-2,0,-2,0,-1
1582293979912854,1,-1,-2,-2,-1,-1,-2,-2
1582293979912854,-1,-1,-1,-1,-1,-1,-1,-2
1582293979914640,0,0,-1,-1,-1,-1,0,-1
1582293979914640,-2,-1,-1,1,-1,1,-3,-2
1582293979927154,-1,-2,1,1,0,-1,-2,0
1582293979927154,1,-1,-2,-1,0,3,0,-2
1582293979933630,-1,-1,-1,-1,-1,0,2,0
1582293979933630,2,0,0,-2,-2,-4,-4,1
1582293979950677,-3,-2,-2,0,1,3,2,-2
1582293979950677,-1,0,-4,-1,-2,0,-3,0
1582293979952146,-1,-1,-1,-3,-1,1,1,0
1582293979952146,0,-1,-1,-1,0,1,0,-2
1582293979972546,-2,-3,0,-2,-2,-3,-1,0
1582293979972546,0,-1,0,-1,0,-1,0,-1
1582293979974487,-2,-1,-1,0,0,0,0,-2
1582293979974487,2,-1,-2,-1,-3,-2,-1,1
1582293979987447,-2,-2,-3,-1,-2,-2,0,0
1582293979987447,-5,-3,-2,0,1,0,1,-3
1582293979993903,0,1,-2,-1,-2,-3,-2,0
1582293979993903,-2,-3,-3,-2,-1,-1,-1,-2
1582293980010574,-1,0,0,2,1,-1,-1,-2
1582293980010574,-4,-3,0,1,0,1,0,-3
1582293980011967,3,1,-1,-3,-4,-4,-3,1
1582293980011967,0,1,1,1,0,1,0,0
1582293980032374,0,-1,-1,-1,-1,0,-2,-1
1582293980032374,0,1,-2,0,0,-3,-2,-1
1582293980034326,-1,-2,-1,0,0,-1,0,-4
1582293980034326,-1,-2,-2,0,0,-1,3,0
1582293980046507,-2,-3,-1,0,-2,-2,-2,-2
1582293980046507,0,0,0,-1,-1,-1,1,1
1582293980055310,-1,-2,-2,-1,0,1,-3,1
1582293980055310,-1,0,-2,0,-1,0,1,0
1582293980070416,-1,0,-1,-2,-1,-1,-1,-2
1582293980070416,0,0,-1,-1,-3,-2,-3,-1
1582293980071895,-1,-1,-1,-1,-1,0,-1,-1
1582293980071895,-6,-2,-3,0,1,1,0,-3
1582293980093212,0,0,-2,-1,0,-2,-2,1
1582293980093212,-1,-1,0,-3,-2,-2,-2,-2
1582293980094163,-2,-2,-2,-2,2,-1,-1,-1
1582293980094163,0,-1,0,-1,-2,-1,-1,0
1582293980106190,0,0,-2,-2,0,0,1,2
1582293980106190,2,-1,-1,-2,-1,-1,-1,-1
1582293980115247,1,0,0,0,-1,-1,-1,-2
1582293980115247,0,-1,0,0,0,1,-2,-1
1582293980130534,-3,-3,-1,-1,-1,-1,-1,-4
1582293980130534,0,0,0,-2,-1,0,-1,1
1582293980132065,-2,-1,0,0,-2,-1,-1,-1
1582293980132065,-1,0,1,-1,-1,-1,-1,-1
1582293980153263,5,2,0,-2,-2,0,-2,2
1582293980153263,-2,-2,-3,-1,-1,-1,-3,-2
1582293980154021,-2,-1,-2,0,-1,-2,-2,0
1582293980154021,-2,-1,-1,-1,-2,-2,-1,-1
1582293980165967,0,-2,-1,-2,-2,-2,0,-1
1582293980165967,1,-1,1,-1,-1,-2,-1,0
1582293980182928,-2,0,-1,-2,0,0,-1,-1
1582293980182928,-5,-3,-3,0,2,-1,0,-4
1582293980190043,-1,0,-2,0,-3,0,-1,-2
1582293980190043,0,0,-3,-1,-1,0,0,-1
1582293980191901,-2,-1,-1,0,-1,0,1,0
1582293980191901,0,1,-1,-1,-3,-1,-3,0
1582293980213038,-3,-1,0,0,-2,-1,0,-1
1582293980213038,-2,-1,0,1,0,-1,-1,-2
1582293980214420,-3,-3,1,1,0,-2,-2,-1
1582293980214420,0,-3,-1,-2,-1,-2,-1,0
1582293980226866,-1,0,-2,-1,0,0,3,1
1582293980226866,0,-1,-2,-3,-2,-1,-2,-2
1582293980242768,-1,0,-3,-2,-1,-1,-1,-2
1582293980242768,0,-1,-2,-2,-2,0,0,-1
1582293980249744,0,0,-1,-3,-1,0,-2,-1
1582293980249744,-2,-2,-1,-1,-1,0,-1,-1
1582293980251738,-3,-3,0,0,0,0,0,-4
1582293980251738,-1,0,0,0,0,0,-2,-2
1582293980272745,-1,0,0,0,-2,-3,-2,-1
1582293980272745,0,-1,-1,-1,0,-2,1,0
1582293980274678,1,-1,-1,-2,-2,-2,-2,-1
1582293980274678,0,0,-3,0,-1,-2,0,-1
1582293980286709,4,0,-2,-3,-2,-4,-2,1
1582293980286709,-3,-3,1,0,-4,-3,-1,-2
1582293980295632,1,1,-2,-2,-2,0,-2,0
1582293980295632,-2,-2,-1,0,-1,-1,-2,0
1582293980310643,-1,1,-1,0,-1,0,0,0
1582293980310643,0,1,-2,0,-1,0,-2,0
1582293980311581,0,2,0,-1,0,0,-1,-2
1582293980311581,-1,0,-1,-2,-1,-1,-2,0
1582293980332526,-2,-2,-1,-1,1,-1,-1,-2
1582293980332526,0,-1,0,-1,-1,-1,-1,0
1582293980334523,-2,-2,0,-1,1,1,1,-2
1582293980334523,1,0,0,-2,-1,-2,-1,0
1582293980346681,-3,-2,-2,0,0,-1,-1,-2
1582293980346681,-2,-1,1,-2,-3,-1,-3,-2
1582293980355644,-2,-1,-3,-2,0,-1,-1,1
1582293980355644,-1,-3,-1,0,-2,0,-1,-3
1582293980369643,-3,-2,-2,0,0,0,-1,-1
1582293980369643,0,0,-1,0,1,0,0,-2
1582293980376605,-6,-2,-2,2,0,1,2,-2
1582293980376605,-1,-2,0,-3,-2,-1,-2,1
1582293980392860,-2,0,-1,-2,-1,1,-2,-1
1582293980392860,1,-2,-1,-1,-2,0,-1,1
1582293980394364,1,-1,0,-1,-2,-1,-1,-2
1582293980394364,-1,-2,1,-1,1,-3,-1,-1
1582293980406750,0,-3,-1,1,-2,1,0,0
1582293980406750,-2,0,-1,-2,0,-2,-2,-1
1582293980415302,-2,-2,-2,-1,-3,-2,0,-1
1582293980415302,-1,0,0,0,-1,-3,-2,-1
1582293980430376,-2,-1,2,-1,0,-1,-2,-2
1582293980430376,-2,-1,-3,-2,-1,0,-1,0
1582293980431542,0,1,-1,-1,-2,-1,-2,0
1582293980431542,-1,-1,0,0,-1,0,1,-1
1582293980452658,-2,-3,-2,0,-2,-2,-1,-3
1582293980452658,-1,0,-2,0,-1,0,0,-2
1582293980454346,1,-2,-1,-2,-2,-2,-2,-1
1582293980454346,0,-1,0,0,-1,-2,0,-1
1582293980466506,-1,-1,-1,1,0,-2,-2,0
1582293980466506,-2,-1,-1,-2,1,-1,-2,-3
1582293980475147,1,-2,-2,-2,-1,-1,0,0
1582293980475147,-1,-1,0,-1,-1,-2,0,0
1582293980490311,0,-2,-2,-2,-2,-1,0,-1
1582293980490311,-4,-1,-1,1,0,0,0,-2
1582293980492096,1,1,0,0,0,1,-1,-1
1582293980492096,-1,-2,-1,-1,1,1,-1,-2
1582293980513194,0,0,1,-1,-2,-3,-2,-3
1582293980513194,1,-1,0,-2,-1,-1,-2,1
1582293980514045,1,0,-3,-3,-2,-2,-3,1
1582293980514045,-2,0,-3,-3,-2,0,0,-2
1582293980536038,-3,-1,-1,-2,-2,0,1,0
1582293980536038,0,-1,0,0,-2,-1,-1,-1
1582293980536979,-4,-2,0,0,-1,-2,1,-2
1582293980536979,0,0,0,-2,0,-2,-2,0
1582293980550070,-2,-1,-1,-2,-1,0,-1,-2
1582293980550070,2,-1,-2,-1,-1,-4,-2,0
1582293980551936,0,-1,-2,0,-2,-1,-2,-1
1582293980551936,0,-2,-1,1,-1,-1,0,-1
1582293980572954,-2,-1,0,0,1,0,2,0
1582293980572954,1,-1,0,-1,-2,-1,-1,0
1582293980574125,0,1,-1,-2,0,-1,-1,-2
1582293980574125,0,-2,-2,-1,-2,-1,-1,-1
1582293980595231,-1,-1,0,-2,-2,-2,1,0
1582293980595231,-1,-2,-2,-2,-2,-2,0,-1
1582293980596816,-1,-1,0,0,-3,0,0,1
1582293980596816,-1,0,0,0,-2,0,-2,-2
1582293980610779,1,0,-1,-1,1,0,-1,-1
1582293980610779,0,-2,-1,0,-1,-1,0,0
1582293980612016,-6,-4,0,2,2,1,1,-3
1582293980612016,-1,2,0,-1,-1,0,-1,0
1582293980632769,0,0,-1,0,-1,-1,-2,-1
1582293980632769,-2,-2,-1,-2,0,0,-1,-2
1582293980634722,1,-2,-1,-4,-1,-3,0,1
1582293980634722,-3,-1,1,-2,1,1,1,-1
1582293980654896,-2,-1,-3,0,-2,-1,-1,-2
1582293980654896,-2,-1,-2,0,-1,-1,-1,0
1582293980656655,0,0,-1,-1,-2,-1,-3,0
1582293980656655,0,-2,-1,-2,-1,1,-1,0
1582293980669823,1,-1,0,-4,-2,-2,-2,0
1582293980669823,-3,-2,-1,-1,-2,-1,-1,-1
1582293980677066,-2,-2,0,0,0,0,-1,-1
1582293980677066,0,-1,-2,0,-3,-1,-3,-1
1582293980692772,-2,0,-1,-1,-1,0,0,0
1582293980692772,0,-1,-1,-1,-1,0,0,-2
1582293980698598,-1,0,0,-1,0,-1,-1,-3
1582293980698598,-1,-1,-1,-2,0,0,-1,-1
1582293980715523,0,-3,-1,-1,0,-2,-1,0
1582293980715523,-1,0,-1,-1,-1,-4,0,0
1582293980716497,1,-1,-2,-2,-2,0,-1,-1
1582293980716497,0,-2,0,-1,0,-4,0,0
1582293980729696,-1,-4,-2,0,-1,0,-2,-1
1582293980729696,1,1,0,-1,-1,0,-1,-1
1582293980736646,-2,1,-1,-1,-2,0,-1,-1
1582293980736646,0,-1,-1,-1,-1,-2,-1,0
1582293980751552,1,1,-2,0,-2,-2,-2,-1
1582293980751552,-1,-2,-2,-2,1,-1,0,-1
1582293980760442,0,1,-1,-1,-1,-1,1,0
1582293980760442,-1,-1,-2,-3,-2,-2,-1,-3
1582293980775577,-1,1,-1,-2,2,1,0,-2
1582293980775577,-2,0,-1,-2,-3,0,-2,-1
1582293980777160,0,-3,-3,0,0,-1,-1,0
1582293980777160,-1,-1,-1,-1,-2,-2,-1,-2
1582293980789503,2,-2,-1,0,-3,-3,-3,-3
1582293980789503,0,-2,-1,0,-2,-1,-2,-1
1582293980796493,2,1,-1,-2,-3,-2,-2,4
1582293980796493,-1,-3,-1,0,-2,-3,0,1
1582293980813297,-3,-1,-2,-1,-1,-2,0,1
1582293980813297,1,3,-2,0,-1,-2,-1,0
1582293980814626,-2,-1,-2,0,0,-2,-1,-1
1582293980814626,-1,-1,-1,-1,-1,-1,0,0
1582293980835374,-2,1,-1,-1,-2,-1,-3,-2
1582293980835374,2,-1,-1,-2,0,1,0,1
1582293980837186,-1,-3,1,-2,0,-1,0,-2
1582293980837186,-1,1,-1,-1,-1,-1,-1,-1
1582293980849400,-2,-1,0,-1,-1,0,1,0
1582293980849400,-3,-1,-3,-2,-1,-3,-2,0
1582293980864210,-1,0,0,1,1,1,0,-1
1582293980864210,-2,-1,-1,-2,1,0,-1,0
1582293980873077,-3,-1,-1,0,-1,0,-2,-2
1582293980873077,-1,-1,-2,-1,-1,1,-2,-2
1582293980874168,-2,-1,0,-1,0,-1,0,-1
1582293980874168,0,1,-1,0,1,0,0,0
1582293980895239,-1,-1,0,-1,0,-1,-1,-1
1582293980895239,-1,-2,0,1,0,1,1,-2
1582293980897021,-1,-1,-2,-2,-1,-1,-1,0
1582293980897021,-1,-2,-3,-1,-1,0,-1,0
1582293980908985,1,1,0,-2,0,-2,-1,-1
1582293980908985,-1,-2,0,-2,-1,-1,-1,0
1582293980915969,-1,-2,-1,-1,-1,-1,-2,-3
1582293980915969,-3,-1,0,-1,-1,-2,0,0
1582293980932921,0,0,-2,-2,-1,0,-2,0
1582293980932921,-2,-1,0,0,-1,-2,0,-2
1582293980933914,0,-2,0,-1,0,-3,0,-2
1582293980933914,-2,-1,-1,-1,-1,-1,-3,-1
1582293980955275,0,-1,-2,0,0,-1,-1,-1
1582293980955275,-2,-1,-1,-1,0,0,0,-1
1582293980956867,-1,1,-2,-3,-1,0,-1,-1
1582293980956867,-1,0,0,0,0,0,-2,-4
1582293980969823,-1,-2,-1,-1,-1,-2,-1,0
1582293980969823,-1,-2,0,0,-1,0,1,-2
1582293980976860,-1,1,-1,0,-1,-1,-1,0
1582293980976860,-1,-1,-1,0,-2,-2,0,-1
1582293980992991,-2,0,-2,0,-1,0,-2,1
1582293980992991,-1,-1,0,-1,1,-2,0,0
1582293980994282,-1,-2,-2,1,1,-1,-2,-2
1582293980994282,-1,-3,-2,0,-1,-2,2,0
1582293981013869,-1,-1,-1,0,-2,-3,0,-2
1582293981013869,-2,-1,-1,-2,-1,0,-1,-1
1582293981022691,1,-2,-1,-2,-2,0,0,0
1582293981022691,-3,0,0,-2,-1,-1,-1,-1
1582293981028715,0,-2,-2,-1,0,0,-1,0
1582293981028715,-2,1,-3,0,-2,-1,-2,-2
1582293981053646,-2,-1,-1,0,-1,0,-2,-2
1582293981053646,0,-2,-1,0,0,-1,0,-2
1582293981053849,1,-1,-2,-1,-2,0,1,0
1582293981053849,-1,-1,-1,-1,-3,-1,0,-1
1582293981055594,-1,-2,-1,-1,-1,-3,-1,0
1582293981055594,-1,-2,0,-1,0,0,-1,-1
1582293981075536,-2,0,0,-1,1,0,-2,-1
1582293981075536,-1,-1,0,-2,-1,-1,1,0
1582293981076638,-2,-1,-2,-2,-1,-1,0,-1
1582293981076638,0,-1,1,0,-2,-1,-3,0
1582293981089500,-1,-3,-1,1,0,0,-3,-1
1582293981089500,-1,-1,1,1,-1,-2,-1,-3
1582293981097478,-2,-1,-2,-2,-2,1,0,-2
1582293981097478,-2,-1,-1,-1,0,-1,1,-1
1582293981112495,0,-2,-2,0,-2,-2,0,-2
1582293981112495,-3,-3,-1,-1,0,0,0,0
1582293981114487,-2,-1,1,-2,-2,-1,0,0
1582293981114487,-1,-1,-1,-1,-2,-1,-2,0
1582293981135503,-2,-1,-2,-3,1,-1,0,-2
1582293981135503,0,-2,-3,1,0,-2,-1,-1
1582293981136724,-1,0,0,0,-2,-2,0,0
1582293981136724,-2,-2,-2,0,-1,-1,-1,-2
1582293981148487,-1,-2,0,0,-3,-1,0,-1
1582293981148487,1,1,-3,1,-1,0,-1,-1
1582293981157573,-1,2,-1,-1,-1,-1,1,-1
1582293981157573,-2,0,0,0,0,-2,-1,-1
1582293981172411,-2,-1,0,-1,0,-2,-1,-1
1582293981172411,-1,-1,-1,-2,-2,-3,0,0
1582293981174271,-2,-2,-3,0,-2,-2,0,-2
1582293981174271,0,-1,0,-2,0,0,-1,-1
1582293981195664,-1,-1,0,-2,-2,-2,-1,-2
1582293981195664,-1,-1,0,-2,0,-1,-2,1
1582293981196212,-2,-3,-3,0,-1,-2,0,-1
1582293981196212,-1,0,-1,0,-1,1,-1,0
1582293981209182,0,0,-2,-1,0,0,1,0
1582293981209182,0,-2,-1,-2,-1,1,0,-1
1582293981218155,1,-1,0,-1,-2,1,2,1
1582293981218155,-2,-1,-2,0,-1,0,-2,-1
1582293981232157,0,-1,-3,1,0,-1,-2,-1
1582293981232157,-2,1,-1,-2,-1,-1,-1,0
1582293981234230,0,0,1,-1,-1,-2,-1,-2
1582293981234230,-1,-3,-2,-1,-3,-1,0,0
1582293981255412,-1,-1,-1,-1,-2,-2,0,0
1582293981255412,-2,-1,-1,1,-1,-1,-2,0
1582293981257054,-3,-2,0,0,-1,-1,-2,-1
1582293981257054,0,1,-1,-1,0,0,0,0
1582293981269210,0,-1,-1,-2,0,-1,-1,0
1582293981269210,0,-1,-1,-2,-1,-1,-2,1
1582293981278060,0,-1,-2,-1,-1,-1,-1,-1
1582293981278060,1,-1,-1,-2,-1,-2,0,-1
1582293981293406,-2,-1,-1,-1,-2,0,1,-1
1582293981293406,-3,-1,0,-1,-2,-1,0,-1
1582293981294577,-1,-1,-1,1,-1,-1,-1,0
1582293981294577,-1,-1,-2,-1,0,-2,-2,-2
1582293981315089,0,0,0,-1,-1,-1,-1,-1
1582293981315089,-1,-1,0,-1,-1,-1,2,0
1582293981316894,-2,-1,0,-1,0,1,-1,-1
1582293981316894,-2,-2,0,-1,-1,-1,0,-2
1582293981329051,-1,0,-1,-2,-3,-1,0,-1
1582293981329051,-1,0,-2,-1,0,-1,-2,0
1582293981337835,1,1,-1,0,0,-2,-2,1
1582293981337835,-1,-2,-1,-1,0,0,-1,0
1582293981351801,-1,-1,-1,-3,1,-1,-2,-1
1582293981351801,-2,-2,-1,-2,-2,-2,-2,0
1582293981359824,-1,-1,-2,0,-1,0,-2,-3
1582293981359824,-1,-2,-1,-1,-1,-1,-2,0
1582293981375221,-1,0,-1,1,-1,1,0,0
1582293981375221,1,-1,-1,1,0,-1,-1,-3
1582293981376739,-2,-1,-1,-2,0,-1,-1,0
1582293981376739,-1,-2,-2,0,-3,-2,-1,-1
1582293981388741,1,-1,-2,1,-2,-2,-1,-1
1582293981388741,-1,-2,-2,0,-1,1,2,-1
1582293981398110,-1,-1,1,-1,0,-1,-1,-1
1582293981398110,0,1,-2,-1,0,0,1,1
1582293981412863,-3,0,-2,-1,-1,-2,-1,-1
1582293981412863,-2,-2,-2,-2,-1,-2,-1,0
1582293981414637,-2,-2,-1,-2,0,-2,0,-1
1582293981414637,-2,0,0,-2,-2,0,-1,-2
1582293981434715,-2,0,0,0,-2,0,-1,-3
1582293981434715,1,-1,-1,-1,-2,-1,-2,-1
1582293981436574,-2,0,-1,-1,-1,0,-2,-1
1582293981436574,-1,-1,0,-2,0,0,0,-1
1582293981457570,-1,-1,1,-1,0,0,0,1
1582293981457570,-1,2,0,-2,-1,0,-1,0
1582293981459577,-1,-1,-2,0,0,1,0,0
1582293981459577,0,-1,-2,1,-2,0,-1,0
1582293981472706,-2,-1,-1,-1,-2,-1,0,-2
1582293981472706,-1,0,0,0,-1,0,0,0
1582293981474607,0,-2,-2,0,0,-1,-2,0
1582293981474607,0,0,-2,1,-1,-2,1,-2
1582293981495470,1,0,-2,-2,-1,0,0,-2
1582293981495470,-2,-1,-1,0,0,0,1,0
1582293981496408,-2,0,-2,-1,0,-1,0,-1
1582293981496408,-1,0,0,-2,-1,-1,-2,-1
1582293981517401,-3,-3,0,0,-3,-1,-2,-2
1582293981517401,0,0,-1,-1,0,0,0,-1
1582293981523638,0,-3,0,-2,0,-2,-1,-2
1582293981523638,0,-2,-1,0,0,0,0,0
1582293981532364,0,-2,-1,-1,-2,0,-1,0
1582293981532364,-1,-1,0,-1,-1,-1,-1,-2
1582293981534308,-2,-2,0,-1,-2,0,-1,0
1582293981534308,-2,-1,0,0,-2,-2,-3,-1
1582293981554253,0,0,-2,-1,0,-2,-1,-1
1582293981554253,-2,-4,-1,0,-2,-1,-1,-2
1582293981562757,-1,0,-1,-1,-1,-2,-2,-1
1582293981562757,1,-3,0,-1,-2,-2,-1,-1
1582293981578249,-1,-1,1,-1,1,-1,-2,0
1582293981578249,-1,-1,0,-2,-2,0,-2,0
1582293981579190,-2,-1,-2,-2,0,-2,-1,0
1582293981579190,-1,-1,-1,-1,-2,0,-2,1
1582293981592305,-2,0,0,-2,-2,-1,0,0
1582293981592305,0,-1,-2,0,-1,-1,0,-2
1582293981606307,0,-2,-1,0,-1,0,0,0
1582293981606307,-2,-1,0,0,1,-1,0,0
1582293981615301,-1,-3,-3,-1,0,-1,0,-1
1582293981615301,-4,-1,-2,-1,1,-1,0,-1
1582293981617092,0,-1,-2,1,-3,-1,-1,-1
1582293981617092,-2,0,0,-2,0,-1,0,-1
1582293981638032,0,0,0,1,-1,-1,0,-1
1582293981638032,0,-1,-1,-1,-1,-1,-2,1
1582293981639028,1,-2,0,-2,-1,-2,0,-1
1582293981639028,-1,0,1,-1,-1,-1,-1,-2
1582293981652044,0,-1,-1,-2,-1,0,0,-2
1582293981652044,-1,-1,0,0,-1,-1,1,-1
1582293981658975,-1,-1,-2,-1,-2,-1,-2,0
1582293981658975,0,-1,-2,0,-3,-1,-1,-1
1582293981674993,-1,-2,0,-1,1,0,0,-1
1582293981674993,0,-1,-1,-1,0,-1,-2,0
1582293981676927,-2,0,0,0,-2,-2,0,-2
1582293981676927,-2,-2,0,1,0,0,-1,-1
1582293981698103,-1,-1,-2,-1,-2,0,0,-1
1582293981698103,-1,0,1,-1,-2,-1,0,0
1582293981698875,0,0,-1,-1,0,-1,-1,2
1582293981698875,0,-1,-2,-2,0,-1,1,-2
1582293981712052,0,-1,-2,-1,2,-2,-2,0
1582293981712052,-2,-1,-1,-1,0,-2,-1,-2
1582293981718966,0,0,-1,0,-1,0,0,0
1582293981718966,-1,0,-1,-1,0,-1,-1,-2
1582293981734916,-1,-1,0,-1,-2,-1,-3,0
1582293981734916,0,-1,-3,-1,-1,-1,-1,-2
1582293981736767,-2,-1,-1,-2,-1,0,1,-2
1582293981736767,-1,-1,-1,-4,-2,0,-2,-1
1582293981757905,0,-2,0,-1,-1,-2,1,0
1582293981757905,0,-2,1,-1,-1,0,1,0
1582293981765687,-1,-1,2,-1,-2,-2,0,-1
1582293981765687,-2,0,-1,-1,-1,-2,-1,-2
1582293981772027,-2,1,-2,0,-1,-1,-2,-1
1582293981772027,0,0,-1,-2,-1,-1,-1,-2
1582293981778854,-3,-1,0,-1,-1,1,-2,0
1582293981778854,-3,-2,-1,-1,-1,-2,-1,1
1582293981802780,0,-1,0,0,-2,-2,0,-1
1582293981802780,0,-1,-2,-1,0,-1,0,0
1582293981804584,-1,-1,0,0,-1,0,-1,-2
1582293981804584,-2,0,-1,0,-1,-1,-1,0
1582293981817758,-1,1,-1,-1,-2,0,0,-1
1582293981817758,0,0,-1,0,-1,0,-1,0
1582293981819544,-2,1,0,-2,-1,-1,0,-1
1582293981819544,-1,0,-1,-1,0,0,0,0
1582293981831628,0,-1,-3,-2,-1,-1,0,-2
1582293981831628,-1,-2,-2,-1,-1,-2,0,-2
1582293981838687,-2,-2,-1,-2,-2,-2,-2,-2
1582293981838687,-1,-2,-1,-1,0,-1,0,-1
1582293981855607,-2,-1,0,-2,-1,1,-1,-1
1582293981855607,-1,-3,0,0,-1,-1,-2,-2
1582293981856995,0,-3,-2,0,-1,-1,-1,-2
1582293981856995,0,-1,-2,0,-2,-1,-1,-2
1582293981877623,-1,-1,0,0,-2,-1,-2,-1
1582293981877623,-3,0,-2,-2,-1,0,-2,-1
1582293981879389,-2,0,0,-2,-1,1,-1,0
1582293981879389,-1,-1,0,-1,0,-1,-1,-1
1582293981891408,0,-1,0,-1,-1,-2,-3,-1
1582293981891408,0,-2,0,-2,1,0,0,-1
1582293981899516,-1,0,-3,1,-1,0,-1,-1
1582293981899516,-1,0,0,0,0,-2,0,-4
1582293981914302,0,-3,0,0,-1,-1,-1,-2
1582293981914302,-1,-1,0,0,-2,0,-1,-1
1582293981915287,0,-1,-1,-1,-1,-1,-1,0
1582293981915287,0,-1,0,-1,-2,-1,-1,-1
1582293981937420,-2,-2,0,-1,-1,-1,-3,-1
1582293981937420,0,0,-2,0,-1,0,-1,0
1582293981937420,0,-2,-2,-1,0,-1,0,-3
1582293981937420,-1,0,-1,0,-1,0,0,-1
1582293981952596,-1,0,-1,-1,0,-1,0,-2
1582293981952596,-3,-1,-2,-2,-1,-2,-1,-2
1582293981959419,-1,-1,0,-1,-1,-2,-1,1
1582293981959419,-1,0,-1,-1,-2,0,-1,0
1582293981974693,1,-1,-1,-1,0,0,1,1
1582293981974693,-1,0,-1,0,-1,0,-1,-1
1582293981975131,0,-1,-2,-1,-1,-1,-1,0
1582293981975131,-1,-2,-2,-2,0,-2,-1,-1
1582293981997079,0,-2,-2,-1,0,-2,-1,-1
1582293981997079,0,0,0,-1,-1,0,-1,-2
